sample_name Run
SPY181521_03 190809_SND405_A_L001_AIMI-119
SPY181521_04 190809_SND405_A_L001_AIMI-119
SPY181521_05 190809_SND405_A_L001_AIMI-119
SPY181521_06 190809_SND405_A_L001_AIMI-119
SPY181521_07 190809_SND405_A_L001_AIMI-119
SPY181521_08 190809_SND405_A_L001_AIMI-119
SPY181521_09 190809_SND405_A_L001_AIMI-119
SPY181521_10 190809_SND405_A_L001_AIMI-119
SPY181521_11 190809_SND405_A_L001_AIMI-119
SPY181521_12 190809_SND405_A_L001_AIMI-119
SPY181523_01 190809_SND405_A_L001_AIMI-119
SPY181523_02 190809_SND405_A_L001_AIMI-119
SPY181523_03 190809_SND405_A_L001_AIMI-119
SPY181523_04 190809_SND405_A_L001_AIMI-119
SPY181523_05 190809_SND405_A_L001_AIMI-119
SPY181523_06 190809_SND405_A_L001_AIMI-119
SPY181523_07 190809_SND405_A_L001_AIMI-119
SPY181523_08 190809_SND405_A_L001_AIMI-119
SPY181523_09 190809_SND405_A_L001_AIMI-119
SPY181523_10 190809_SND405_A_L001_AIMI-119
SPY181523_11 190809_SND405_A_L001_AIMI-119
SPY181523_12 190809_SND405_A_L001_AIMI-119
SPY181525_01 190809_SND405_A_L001_AIMI-119
SPY181525_02 190809_SND405_A_L001_AIMI-119
SPY181525_03 190809_SND405_A_L001_AIMI-119
SPY181525_04 190809_SND405_A_L001_AIMI-119
SPY181525_05 190809_SND405_A_L001_AIMI-119
SPY181525_06 190809_SND405_A_L001_AIMI-119
SPY181525_07 190809_SND405_A_L001_AIMI-119
SPY181525_08 190809_SND405_A_L001_AIMI-119
SPY181525_09 190809_SND405_A_L001_AIMI-119
SPY181525_10 190809_SND405_A_L001_AIMI-119
SPY181525_11 190809_SND405_A_L001_AIMI-119
SPY181525_12 190809_SND405_A_L001_AIMI-119
SPY181527_01 190809_SND405_A_L001_AIMI-119
SPY181527_02 190809_SND405_A_L001_AIMI-119
SPY181527_03 190809_SND405_A_L001_AIMI-119
SPY181527_04 190809_SND405_A_L001_AIMI-119
SPY181527_05 190809_SND405_A_L001_AIMI-119
SPY181527_06 190809_SND405_A_L001_AIMI-119
SPY181527_07 190809_SND405_A_L001_AIMI-119
SPY181527_08 190809_SND405_A_L001_AIMI-119
SPY181527_09 190809_SND405_A_L001_AIMI-119
SPY181527_10 190809_SND405_A_L001_AIMI-119
SPY181527_11 190809_SND405_A_L001_AIMI-119
SPY181527_12 190809_SND405_A_L001_AIMI-119
SPY181530_01 190809_SND405_A_L001_AIMI-119
SPY181530_02 190809_SND405_A_L001_AIMI-119
SPY181530_03 190809_SND405_A_L001_AIMI-119
SPY181530_04 190809_SND405_A_L001_AIMI-119
SPY181530_05 190809_SND405_A_L001_AIMI-119
SPY181530_06 190809_SND405_A_L001_AIMI-119
SPY181530_07 190809_SND405_A_L001_AIMI-119
SPY181530_08 190809_SND405_A_L001_AIMI-119
SPY181530_09 190809_SND405_A_L001_AIMI-119
SPY181530_10 190809_SND405_A_L001_AIMI-119
SPY181530_11 190809_SND405_A_L001_AIMI-119
SPY181530_12 190809_SND405_A_L001_AIMI-119
SPY181531_01 190809_SND405_A_L001_AIMI-119
SPY181531_02 190809_SND405_A_L001_AIMI-119
SPY181531_03 190809_SND405_A_L001_AIMI-119
SPY181531_04 190809_SND405_A_L001_AIMI-119
SPY181531_05 190809_SND405_A_L001_AIMI-119
SPY181531_06 190809_SND405_A_L001_AIMI-119
SPY181531_07 190809_SND405_A_L001_AIMI-119
SPY181531_08 190809_SND405_A_L001_AIMI-119
SPY181531_09 190809_SND405_A_L001_AIMI-119
SPY181531_10 190809_SND405_A_L001_AIMI-119
SPY181531_11 190809_SND405_A_L001_AIMI-119
SPY181531_12 190809_SND405_A_L001_AIMI-119
SPY181534_01 190809_SND405_A_L001_AIMI-119
SPY181534_02 190809_SND405_A_L001_AIMI-119
SPY181534_03 190809_SND405_A_L001_AIMI-119
SPY181534_04 190809_SND405_A_L001_AIMI-119
SPY181534_05 190809_SND405_A_L001_AIMI-119
SPY181534_06 190809_SND405_A_L001_AIMI-119
SPY181534_07 190809_SND405_A_L001_AIMI-119
SPY181534_08 190809_SND405_A_L001_AIMI-119
SPY181534_09 190809_SND405_A_L001_AIMI-119
SPY181534_10 190809_SND405_A_L001_AIMI-119
SPY181534_11 190809_SND405_A_L001_AIMI-119
SPY181534_12 190809_SND405_A_L001_AIMI-119
SPY181538_01 190809_SND405_A_L001_AIMI-119
SPY181538_02 190809_SND405_A_L001_AIMI-119
SPY181538_03 190809_SND405_A_L001_AIMI-119
SPY181538_04 190809_SND405_A_L001_AIMI-119
SPY181538_05 190809_SND405_A_L001_AIMI-119
SPY181538_06 190809_SND405_A_L001_AIMI-119
SPY181538_07 190809_SND405_A_L001_AIMI-119
SPY181538_08 190809_SND405_A_L001_AIMI-119
SPY181538_09 190809_SND405_A_L001_AIMI-119
SPY181538_10 190809_SND405_A_L001_AIMI-119
SPY181538_11 190809_SND405_A_L001_AIMI-119
SPY181538_12 190809_SND405_A_L001_AIMI-119
SPY181539_01 190809_SND405_A_L001_AIMI-119
SPY181539_02 190809_SND405_A_L001_AIMI-119
SPY181539_03 190809_SND405_A_L001_AIMI-119
SPY181539_04 190809_SND405_A_L001_AIMI-119
SPY181539_05 190809_SND405_A_L001_AIMI-119
SPY181539_06 190809_SND405_A_L001_AIMI-119
SPY181539_07 190809_SND405_A_L001_AIMI-119
SPY181539_08 190809_SND405_A_L001_AIMI-119
SPY181539_09 190809_SND405_A_L001_AIMI-119
SPY181539_10 190809_SND405_A_L001_AIMI-119
SPY181539_11 190809_SND405_A_L001_AIMI-119
SPY181539_12 190809_SND405_A_L001_AIMI-119
SPY181540_01 190809_SND405_A_L001_AIMI-119
SPY181540_02 190809_SND405_A_L001_AIMI-119
SPY181540_03 190809_SND405_A_L001_AIMI-119
SPY181540_04 190809_SND405_A_L001_AIMI-119
SPY181540_05 190809_SND405_A_L001_AIMI-119
SPY181540_06 190809_SND405_A_L001_AIMI-119
SPY181540_07 190809_SND405_A_L001_AIMI-119
SPY181540_08 190809_SND405_A_L001_AIMI-119
SPY181540_09 190809_SND405_A_L001_AIMI-119
SPY181540_10 190809_SND405_A_L001_AIMI-119
SPY181540_11 190809_SND405_A_L001_AIMI-119
SPY181540_12 190809_SND405_A_L001_AIMI-119
SPY181889_01 190809_SND405_A_L001_AIMI-119
SPY181889_02 190809_SND405_A_L001_AIMI-119
SPY181889_03 190809_SND405_A_L001_AIMI-119
SPY181889_04 190809_SND405_A_L001_AIMI-119
SPY181889_05 190809_SND405_A_L001_AIMI-119
SPY181889_06 190809_SND405_A_L001_AIMI-119
SPY181889_07 190809_SND405_A_L001_AIMI-119
SPY181889_08 190809_SND405_A_L001_AIMI-119
SPY181889_09 190809_SND405_A_L001_AIMI-119
SPY181889_10 190809_SND405_A_L001_AIMI-119
SPY181889_11 190809_SND405_A_L001_AIMI-119
SPY181889_12 190809_SND405_A_L001_AIMI-119
SPY181891_01 190809_SND405_A_L001_AIMI-119
SPY181891_02 190809_SND405_A_L001_AIMI-119
SPY181891_03 190809_SND405_A_L001_AIMI-119
SPY181891_04 190809_SND405_A_L001_AIMI-119
SPY181891_05 190809_SND405_A_L001_AIMI-119
SPY181891_06 190809_SND405_A_L001_AIMI-119
SPY181891_07 190809_SND405_A_L001_AIMI-119
SPY181891_08 190809_SND405_A_L001_AIMI-119
SPY181891_09 190809_SND405_A_L001_AIMI-119
SPY181891_10 190809_SND405_A_L001_AIMI-119
SPY181891_11 190809_SND405_A_L001_AIMI-119
SPY181891_12 190809_SND405_A_L001_AIMI-119
SPY181903_01 190809_SND405_A_L002_AIMI-120
SPY181903_02 190809_SND405_A_L002_AIMI-120
SPY181903_03 190809_SND405_A_L002_AIMI-120
SPY181903_04 190809_SND405_A_L002_AIMI-120
SPY181903_05 190809_SND405_A_L002_AIMI-120
SPY181903_06 190809_SND405_A_L002_AIMI-120
SPY181903_07 190809_SND405_A_L002_AIMI-120
SPY181903_08 190809_SND405_A_L002_AIMI-120
SPY181903_09 190809_SND405_A_L002_AIMI-120
SPY181903_10 190809_SND405_A_L002_AIMI-120
SPY181903_11 190809_SND405_A_L002_AIMI-120
SPY181903_12 190809_SND405_A_L002_AIMI-120
SPY182534_01 190809_SND405_A_L002_AIMI-120
SPY182534_02 190809_SND405_A_L002_AIMI-120
SPY182534_03 190809_SND405_A_L002_AIMI-120
SPY182534_04 190809_SND405_A_L002_AIMI-120
SPY182534_05 190809_SND405_A_L002_AIMI-120
SPY182534_06 190809_SND405_A_L002_AIMI-120
SPY182534_07 190809_SND405_A_L002_AIMI-120
SPY182534_08 190809_SND405_A_L002_AIMI-120
SPY182534_09 190809_SND405_A_L002_AIMI-120
SPY182534_10 190809_SND405_A_L002_AIMI-120
SPY182534_11 190809_SND405_A_L002_AIMI-120
SPY182534_12 190809_SND405_A_L002_AIMI-120
SPY182535_01 190809_SND405_A_L002_AIMI-120
SPY182535_02 190809_SND405_A_L002_AIMI-120
SPY182535_03 190809_SND405_A_L002_AIMI-120
SPY182535_04 190809_SND405_A_L002_AIMI-120
SPY182535_05 190809_SND405_A_L002_AIMI-120
SPY182535_06 190809_SND405_A_L002_AIMI-120
SPY182535_07 190809_SND405_A_L002_AIMI-120
SPY182535_08 190809_SND405_A_L002_AIMI-120
SPY182535_09 190809_SND405_A_L002_AIMI-120
SPY182535_10 190809_SND405_A_L002_AIMI-120
SPY182535_11 190809_SND405_A_L002_AIMI-120
SPY182535_12 190809_SND405_A_L002_AIMI-120
SPY182536_01 190809_SND405_A_L002_AIMI-120
SPY182536_02 190809_SND405_A_L002_AIMI-120
SPY182536_03 190809_SND405_A_L002_AIMI-120
SPY182536_04 190809_SND405_A_L002_AIMI-120
SPY182536_05 190809_SND405_A_L002_AIMI-120
SPY182536_06 190809_SND405_A_L002_AIMI-120
SPY182536_07 190809_SND405_A_L002_AIMI-120
SPY182536_08 190809_SND405_A_L002_AIMI-120
SPY182536_09 190809_SND405_A_L002_AIMI-120
SPY182536_10 190809_SND405_A_L002_AIMI-120
SPY182536_11 190809_SND405_A_L002_AIMI-120
SPY182536_12 190809_SND405_A_L002_AIMI-120
SPY182537_01 190809_SND405_A_L002_AIMI-120
SPY182537_02 190809_SND405_A_L002_AIMI-120
SPY182537_03 190809_SND405_A_L002_AIMI-120
SPY182537_04 190809_SND405_A_L002_AIMI-120
SPY182537_05 190809_SND405_A_L002_AIMI-120
SPY182537_06 190809_SND405_A_L002_AIMI-120
SPY182537_07 190809_SND405_A_L002_AIMI-120
SPY182537_08 190809_SND405_A_L002_AIMI-120
SPY182537_09 190809_SND405_A_L002_AIMI-120
SPY182537_10 190809_SND405_A_L002_AIMI-120
SPY182537_11 190809_SND405_A_L002_AIMI-120
SPY182537_12 190809_SND405_A_L002_AIMI-120
SPY182538_01 190809_SND405_A_L002_AIMI-120
SPY182538_02 190809_SND405_A_L002_AIMI-120
SPY182538_03 190809_SND405_A_L002_AIMI-120
SPY182538_04 190809_SND405_A_L002_AIMI-120
SPY182538_05 190809_SND405_A_L002_AIMI-120
