sample_name Run
SPY173275_10 180504_SND405_A_L001_AIMI-10
SPY173275_11 180504_SND405_A_L001_AIMI-10
SPY173275_12 180504_SND405_A_L001_AIMI-10
SPY173276_01 180504_SND405_A_L001_AIMI-10
SPY173276_02 180504_SND405_A_L001_AIMI-10
SPY173276_03 180504_SND405_A_L001_AIMI-10
SPY173276_04 180504_SND405_A_L001_AIMI-10
SPY173276_05 180504_SND405_A_L001_AIMI-10
SPY173276_06 180504_SND405_A_L001_AIMI-10
SPY173276_07 180504_SND405_A_L001_AIMI-10
SPY173276_08 180504_SND405_A_L001_AIMI-10
SPY173276_09 180504_SND405_A_L001_AIMI-10
SPY173276_10 180504_SND405_A_L001_AIMI-10
SPY173276_11 180504_SND405_A_L001_AIMI-10
SPY173276_12 180504_SND405_A_L001_AIMI-10
SPY173278_01 180504_SND405_A_L001_AIMI-10
SPY173278_02 180504_SND405_A_L001_AIMI-10
SPY173278_03 180504_SND405_A_L001_AIMI-10
SPY173278_04 180504_SND405_A_L001_AIMI-10
SPY173278_05 180504_SND405_A_L001_AIMI-10
SPY173278_06 180504_SND405_A_L001_AIMI-10
SPY173278_07 180504_SND405_A_L001_AIMI-10
SPY173278_08 180504_SND405_A_L001_AIMI-10
SPY173278_09 180504_SND405_A_L001_AIMI-10
SPY173278_10 180504_SND405_A_L001_AIMI-10
SPY173278_11 180504_SND405_A_L001_AIMI-10
SPY173278_12 180504_SND405_A_L001_AIMI-10
SPY173279_01 180504_SND405_A_L001_AIMI-10
SPY173279_02 180504_SND405_A_L001_AIMI-10
SPY173279_03 180504_SND405_A_L001_AIMI-10
SPY173279_04 180504_SND405_A_L001_AIMI-10
SPY173279_05 180504_SND405_A_L001_AIMI-10
SPY173279_06 180504_SND405_A_L001_AIMI-10
SPY173279_07 180504_SND405_A_L001_AIMI-10
SPY173279_08 180504_SND405_A_L001_AIMI-10
SPY173279_09 180504_SND405_A_L001_AIMI-10
SPY173279_10 180504_SND405_A_L001_AIMI-10
SPY173279_11 180504_SND405_A_L001_AIMI-10
SPY173279_12 180504_SND405_A_L001_AIMI-10
SPY173280_01 180504_SND405_A_L002_AIMI-11
SPY173280_02 180504_SND405_A_L002_AIMI-11
SPY173280_03 180504_SND405_A_L002_AIMI-11
SPY173280_04 180504_SND405_A_L002_AIMI-11
SPY173280_05 180504_SND405_A_L002_AIMI-11
SPY173280_06 180504_SND405_A_L002_AIMI-11
SPY173280_07 180504_SND405_A_L002_AIMI-11
SPY173280_08 180504_SND405_A_L002_AIMI-11
SPY173280_09 180504_SND405_A_L002_AIMI-11
SPY173280_10 180504_SND405_A_L002_AIMI-11
SPY173280_11 180504_SND405_A_L002_AIMI-11
SPY173280_12 180504_SND405_A_L002_AIMI-11
