sample_name Run
SPY191589_04 200414_NB501473_A_L1-4_AIMI-220
SPY191589_05 200414_NB501473_A_L1-4_AIMI-220
SPY191589_06 200414_NB501473_A_L1-4_AIMI-220
SPY191589_07 200414_NB501473_A_L1-4_AIMI-220
SPY191589_08 200414_NB501473_A_L1-4_AIMI-220
SPY191589_09 200414_NB501473_A_L1-4_AIMI-220
SPY191589_10 200414_NB501473_A_L1-4_AIMI-220
SPY191589_11 200414_NB501473_A_L1-4_AIMI-220
SPY191589_12 200414_NB501473_A_L1-4_AIMI-220
SPY191598_01 200414_NB501473_A_L1-4_AIMI-220
SPY191598_02 200414_NB501473_A_L1-4_AIMI-220
SPY191598_03 200414_NB501473_A_L1-4_AIMI-220
SPY191598_04 200414_NB501473_A_L1-4_AIMI-220
SPY191598_05 200414_NB501473_A_L1-4_AIMI-220
SPY191598_06 200414_NB501473_A_L1-4_AIMI-220
SPY191598_07 200414_NB501473_A_L1-4_AIMI-220
SPY191598_08 200414_NB501473_A_L1-4_AIMI-220
SPY191598_09 200414_NB501473_A_L1-4_AIMI-220
SPY191598_10 200414_NB501473_A_L1-4_AIMI-220
SPY191598_11 200414_NB501473_A_L1-4_AIMI-220
SPY191598_12 200414_NB501473_A_L1-4_AIMI-220
SPY191599_01 200414_NB501473_A_L1-4_AIMI-220
SPY191599_02 200414_NB501473_A_L1-4_AIMI-220
SPY191599_03 200414_NB501473_A_L1-4_AIMI-220
SPY191599_04 200414_NB501473_A_L1-4_AIMI-220
SPY191599_05 200414_NB501473_A_L1-4_AIMI-220
SPY191599_06 200414_NB501473_A_L1-4_AIMI-220
SPY191599_07 200414_NB501473_A_L1-4_AIMI-220
SPY191599_08 200414_NB501473_A_L1-4_AIMI-220
SPY191599_09 200414_NB501473_A_L1-4_AIMI-220
SPY191599_10 200414_NB501473_A_L1-4_AIMI-220
SPY191599_11 200414_NB501473_A_L1-4_AIMI-220
SPY191599_12 200414_NB501473_A_L1-4_AIMI-220
CMET251002_01 200414_NB501473_A_L1-4_AIMI-220
