"SPY181528,""MOI30"",1,""15/04/2019"",""juan_300m_300m"",""juan_de_nova"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""15:30"","""","""",24,""300"",NA,NA,""marine"","""","""",""-17.023831"",""42.654805"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Virginie Marques"",""megafauna"","""",""site13"",""site13"",""site14"",""site15"",""site19"",""site29""";
"SPY181901,""MOI31"",1,""16/04/2019"",""juan_2"",""juan_de_nova"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""10:45"",""11:15"",""30"",30,""0"",NA,NA,""marine"","""",""112"",""-17.02874"",""42.74781"","""","""","""","""","""","""","""","""","""",""113"",""-17.04155"",""42.76719"",""114"",""-17.03697"",""42.76082"",0.2,""Virginie Marques"",""megafauna"","""",""site13"",""site13"",""site14"",""site15"",""site19"",""site30""";
"SPY190609,""MOI31"",2,""16/04/2019"",""juan_2"",""juan_de_nova"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""10:45"",""11:15"",""30"",30,""0"",NA,NA,""marine"","""",""112"",""-17.02874"",""42.74781"","""","""","""","""","""","""","""","""","""",""113"",""-17.04155"",""42.76719"",""114"",""-17.03697"",""42.76082"",0.2,""Virginie Marques"",""megafauna"","""",""site13"",""site13"",""site14"",""site15"",""site19"",""site30""";
"SPY190616,""MOI32"",1,""17/04/2019"",""juan_mayotte_3000m_0m"",""juan_de_nova"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""10:00"","""","""",24,""0"",NA,NA,""marine"","""","""",""-15.52306"","" 42.53472"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Virginie Marques"",""megafauna"",""Observation: orphie at surface"",""site14"",""site14"",""site15"",""site16"",""site20"",""site31""";
"SPY180760,""MOI33"",1,""17/04/2019"",""juan_mayotte_3000m_3000m"",""juan_de_nova"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""10:00"","""","""",12,""3000"",NA,NA,""marine"","""","""",""-15.52306"","" 42.53472"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Virginie Marques"",""megafauna"","""",""site14"",""site14"",""site15"",""site16"",""site20"",""site31""";
"SPY190570,""MOI34"",1,""20/04/2019"",""glorieuse"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"","""","""",""30"",30,""0"",NA,NA,""marine"","""",""132"",""-11.58652"",""47.28334"","""","""","""","""","""","""","""","""","""",""133"",""-11.56522"",""47.29042"",""134"",""-11.56827"",""47.28640"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190582,""MOI34"",2,""20/04/2019"",""glorieuse"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"","""","""",""30"",30,""0"",NA,NA,""marine"","""",""132"",""-11.58652"",""47.28334"","""","""","""","""","""","""","""","""","""",""133"",""-11.56522"",""47.29042"",""134"",""-11.56827"",""47.28640"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190574,""MOI35"",1,""21/04/2019"",""glorieuse_distance_0m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""11:10"",""11:40"",""30"",30,""0"",NA,NA,""marine"","""",""136"",""-11.56444 "",""47.29144"","""","""","""","""","""","""","""","""","""",""137"",""-11.58450"","" 47.28304"",""138"",""-11.57419"",""47.28065"",0.2,""Marco Andrello"",""megafauna"",""tortue"",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190554,""MOI35"",2,""21/04/2019"",""glorieuse_distance_0m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""11:10"",""11:40"",""30"",30,""0"",NA,NA,""marine"","""",""136"",""-11.56444 "",""47.29144"","""","""","""","""","""","""","""","""","""",""137"",""-11.58450"","" 47.28304"",""138"",""-11.57419"",""47.28065"",0.2,""Marco Andrello"",""megafauna"",""tortue"",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190586,""MOI36"",1,""21/04/2019"",""glorieuse_distance_50m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""12:05"",""12:35"",""30"",30,""0"",NA,NA,""marine"","""",""139"",""-11.56593"",""47.28871"","""","""","""","""","""","""","""","""","""",""140"",""-11.58536"",""47.28249"",""141"",""-11.57340"",""47.28075"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190561,""MOI36"",2,""21/04/2019"",""glorieuse_distance_50m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""12:05"",""12:35"",""30"",30,""0"",NA,NA,""marine"","""",""139"",""-11.56593"",""47.28871"","""","""","""","""","""","""","""","""","""",""140"",""-11.58536"",""47.28249"",""141"",""-11.57340"",""47.28075"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190580,""MOI37"",1,""21/04/2019"",""glorieuse_distance_100m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""13:05"",""13:35"",""30"",30,""0"",NA,NA,""marine"","""",""142"",""-11.56503"",""47.28774"","""","""","""","""","""","""","""","""","""",""143"",""-11.58580"",""47.28159"",""144"",""-11.57386"",""47.27933"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190575,""MOI37"",2,""21/04/2019"",""glorieuse_distance_100m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""13:05"",""13:35"",""30"",30,""0"",NA,NA,""marine"","""",""142"",""-11.56503"",""47.28774"","""","""","""","""","""","""","""","""","""",""143"",""-11.58580"",""47.28159"",""144"",""-11.57386"",""47.27933"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190563,""MOI38"",1,""21/04/2019"",""glorieuse_distance_300m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""14:00"",""14:30"",""30"",30,""0"",NA,NA,""marine"","""",""145"",""-11.56269"",""47.28501"","""","""","""","""","""","""","""","""","""",""146"",""-11.58661"",""47.27867"",""147"",""-11.57662"",""47.27588"",0.2,""Marco Andrello"",""megafauna"",""Le Marion Dufresne était entre le transect MOI37 et le MOI38."",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190553,""MOI38"",2,""21/04/2019"",""glorieuse_distance_300m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""14:00"",""14:30"",""30"",30,""0"",NA,NA,""marine"","""",""145"",""-11.56269"",""47.28501"","""","""","""","""","""","""","""","""","""",""146"",""-11.58661"",""47.27867"",""147"",""-11.57662"",""47.27588"",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190552,""MOI39"",1,""22/04/2019"",""glorieuse_300m_0m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""0"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"",""Observations de dauphins reportées par les équipes en zodiac"",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190564,""MOI40"",1,""22/04/2019"",""glorieuse_300m_50m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""50"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190549,""MOI41"",1,""22/04/2019"",""glorieuse_300m_100m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""100"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190571,""MOI42"",1,""22/04/2019"",""glorieuse_300m_150m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""150"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190568,""MOI43"",1,""22/04/2019"",""glorieuse_300m_200m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""200"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190559,""MOI44"",1,""22/04/2019"",""glorieuse_300m_300m"",""glorieuse"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""09:40"","""","""",24,""300"",NA,NA,""marine"","""","""",""-11.5581"",""47.2857"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site15"",""site15"",""site16"",""site17"",""site21"",""site32""";
"SPY190560,""MOI45"",1,""27/04/2019"",""tromelin_300m_0m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""0"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190577,""MOI46"",1,""27/04/2019"",""tromelin_300m_50m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""58"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190569,""MOI47"",1,""27/04/2019"",""tromelin_300m_100m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""108"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190587,""MOI48"",1,""27/04/2019"",""tromelin_300m_150m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""158"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190562,""MOI49"",1,""27/04/2019"",""tromelin_300m_200m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""208"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190583,""MOI50"",1,""27/04/2019"",""tromelin_300m_300m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""16:00"","""","""",24,""308"",NA,NA,""marine"","""","""",""-15.89453623"",""54.51575373"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190578,""MOI51"",1,""28/04/2019"",""tromelin_distance_0m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""09:25"",""09:55"",""30"",30,""0"",NA,NA,""marine"","""",""132"",""-15.89278"",""54.51736"","""","""","""","""","""","""","""","""","""",""133"",""-15.882756"",""54.509334"",""134"",""-15.88345"",""54.50957"",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190588,""MOI51"",2,""28/04/2019"",""tromelin_distance_0m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""09:25"",""09:55"",""30"",30,""0"",NA,NA,""marine"","""",""132"",""-15.89278"",""54.51736"","""","""","""","""","""","""","""","""","""",""133"",""-15.882756"",""54.509334"",""134"",""-15.88345"",""54.50957"",0.2,""Marco Andrello"",""megafauna"",""le capuchon blanc du filtre a sauté. on l'a remplacé par le capuchon d'un autre filtre"",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190592,""MOI52"",1,""28/04/2019"",""tromelin_distance_50m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""10:15"",""10:45"",""30"",30,""0"",NA,NA,""marine"","""",""135"",""-15.89311"",""54.51689"","""","""","""","""","""","""","""","""","""","""","""","""",""136"",""-15.88494"",""54.50617 "",0.2,""Marco Andrello"",""megafauna"",""rain"",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190593,""MOI52"",2,""28/04/2019"",""tromelin_distance_50m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""10:15"",""10:45"",""30"",30,""0"",NA,NA,""marine"","""",""135"",""-15.89311"",""54.51689"","""","""","""","""","""","""","""","""","""","""","""","""",""136"",""-15.88494"",""54.50617 "",0.2,""Marco Andrello"",""megafauna"",""rain"",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190567,""MOI53"",1,""28/04/2019"",""tromelin_distance_100m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""11:00"",""11:30"",""30"",30,""0"",NA,NA,""marine"","""",""137"",""-15.89239"",""54.51390"","""","""","""","""","""","""","""","""","""",""138"",""-15.88375"",""54.50290"",""139"",""-15.89176"","" 54.50872"",0.2,""Marco Andrello"",""megafauna"",""rain"",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190557,""MOI53"",2,""28/04/2019"",""tromelin_distance_100m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""transect"",""transect_aller_retour"",""11:00"",""11:30"",""30"",30,""0"",NA,NA,""marine"","""",""137"",""-15.89239"",""54.51390"","""","""","""","""","""","""","""","""","""",""138"",""-15.88375"",""54.50290"",""139"",""-15.89176"","" 54.50872"",0.2,""Marco Andrello"",""megafauna"",""rain"",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190576,""MOI54"",1,""28/04/2019"",""Seamount_nearTromelin_0m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""17:00"",""17:45"",""30"",30,""0"",NA,NA,""marine"","""","""",""-15.93020533"",""54.50882665"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"",""Ces trois prélèvements (MOI54. MOI55 et MOI56) ont été faits dans une position qui corréspond à la base du seamount (environs 600m de profondeur). alors que son sommet atteint environ 25 m de profondeur. "",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190572,""MOI55"",1,""28/04/2019"",""Seamount_nearTromelin_300m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""17:00"",""17:45"",""30"",30,""305"",NA,NA,""marine"","""","""",""-15.93020533"",""54.50882665"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY190581,""MOI56"",1,""28/04/2019"",""Seamount_nearTromelin_600m"",""tromelin"",""Western_Indian_Ocean"",""France"",""megafauna"",""point"",""niskin"",""17:00"",""17:45"",""30"",30,""605"",NA,NA,""marine"","""","""",""-15.93020533"",""54.50882665"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Marco Andrello"",""megafauna"","""",""site16"",""site16"",""site17"",""site18"",""site22"",""site33""";
"SPY193064,""X0442"",1,""23/10/2019"",""atlantic_1"",""bay_of_biscay"",""Lusitanian"",""France"",""reefish"",""point"",""niskin"",""05:45:00"",""06:07:00"",""22"",24,""143"",15.475,NA,""marine"","""","""",""46.8961393"",""-4.7780248"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Camille Albouy"","""","""",""site17"",""site17"",""site18"",""site19"",""site23"",""site34""";
"SPY193063,""X0442"",2,""23/10/2019"",""atlantic_1"",""bay_of_biscay"",""Lusitanian"",""France"",""reefish"",""point"",""niskin"",""05:45:00"",""06:07:00"",""22"",24,""143"",15.475,NA,""marine"","""","""",""46.8961393"",""-4.7780248"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Camille Albouy"","""","""",""site17"",""site17"",""site18"",""site19"",""site23"",""site34""";
"SPY193061,""X0448"",1,""24/10/2019"",""atlantic_2"",""bay_of_biscay"",""Lusitanian"",""France"",""reefish"",""point"",""niskin"",""05:47:00"",""06:07:00"",""20"",24,""165"",16.3,NA,""marine"","""","""",""46.3147228"",""-4.2150256"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Camille Albouy"","""","""",""site18"",""site18"",""site19"",""site20"",""site24"",""site35""";
"SPY193059,""X0448"",2,""24/10/2019"",""atlantic_2"",""bay_of_biscay"",""Lusitanian"",""France"",""reefish"",""point"",""niskin"",""05:47:00"",""06:07:00"",""20"",24,""165"",16.3,NA,""marine"","""","""",""46.3147228"",""-4.2150256"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Camille Albouy"","""","""",""site18"",""site18"",""site19"",""site20"",""site24"",""site35""";
