P1_F7;190805_SN1126_A_L001_AIMI-121;Blank3_23;Blank;chond
P1_A1;190809_SND405_A_L001_AIMI-119;SPY181498_01;santamarta;teleo
P1_A2;190809_SND405_A_L001_AIMI-119;SPY181498_02;santamarta;teleo
P1_A3;190809_SND405_A_L001_AIMI-119;SPY181498_03;santamarta;teleo
P1_A4;190809_SND405_A_L001_AIMI-119;SPY181498_04;santamarta;teleo
P1_A5;190809_SND405_A_L001_AIMI-119;SPY181498_05;santamarta;teleo
P1_A6;190809_SND405_A_L001_AIMI-119;SPY181498_06;santamarta;teleo
P1_A7;190809_SND405_A_L001_AIMI-119;SPY181498_07;santamarta;teleo
P1_A8;190809_SND405_A_L001_AIMI-119;SPY181498_08;santamarta;teleo
P1_A9;190809_SND405_A_L001_AIMI-119;SPY181498_09;santamarta;teleo
P1_A10;190809_SND405_A_L001_AIMI-119;SPY181498_10;santamarta;teleo
P1_A11;190809_SND405_A_L001_AIMI-119;SPY181498_11;santamarta;teleo
P1_A12;190809_SND405_A_L001_AIMI-119;SPY181498_12;santamarta;teleo
P1_B1;190809_SND405_A_L001_AIMI-119;SPY181499_01;santamarta;teleo
P1_B2;190809_SND405_A_L001_AIMI-119;SPY181499_02;santamarta;teleo
P1_B3;190809_SND405_A_L001_AIMI-119;SPY181499_03;santamarta;teleo
P1_B4;190809_SND405_A_L001_AIMI-119;SPY181499_04;santamarta;teleo
P1_B5;190809_SND405_A_L001_AIMI-119;SPY181499_05;santamarta;teleo
P1_B6;190809_SND405_A_L001_AIMI-119;SPY181499_06;santamarta;teleo
P1_B7;190809_SND405_A_L001_AIMI-119;SPY181499_07;santamarta;teleo
P1_B8;190809_SND405_A_L001_AIMI-119;SPY181499_08;santamarta;teleo
P1_B9;190809_SND405_A_L001_AIMI-119;SPY181499_09;santamarta;teleo
P1_B10;190809_SND405_A_L001_AIMI-119;SPY181499_10;santamarta;teleo
P1_B11;190809_SND405_A_L001_AIMI-119;SPY181499_11;santamarta;teleo
P1_B12;190809_SND405_A_L001_AIMI-119;SPY181499_12;santamarta;teleo
P1_C1;190809_SND405_A_L001_AIMI-119;SPY181500_01;santamarta;teleo
P1_C2;190809_SND405_A_L001_AIMI-119;SPY181500_02;santamarta;teleo
P1_C3;190809_SND405_A_L001_AIMI-119;SPY181500_03;santamarta;teleo
P1_C4;190809_SND405_A_L001_AIMI-119;SPY181500_04;santamarta;teleo
P1_C5;190809_SND405_A_L001_AIMI-119;SPY181500_05;santamarta;teleo
P1_C6;190809_SND405_A_L001_AIMI-119;SPY181500_06;santamarta;teleo
P1_C7;190809_SND405_A_L001_AIMI-119;SPY181500_07;santamarta;teleo
P1_C8;190809_SND405_A_L001_AIMI-119;SPY181500_08;santamarta;teleo
P1_C9;190809_SND405_A_L001_AIMI-119;SPY181500_09;santamarta;teleo
P1_C10;190809_SND405_A_L001_AIMI-119;SPY181500_10;santamarta;teleo
P1_C11;190809_SND405_A_L001_AIMI-119;SPY181500_11;santamarta;teleo
P1_C12;190809_SND405_A_L001_AIMI-119;SPY181500_12;santamarta;teleo
P1_D1;190809_SND405_A_L001_AIMI-119;SPY181501_01;santamarta;teleo
P1_D2;190809_SND405_A_L001_AIMI-119;SPY181501_02;santamarta;teleo
P1_D3;190809_SND405_A_L001_AIMI-119;SPY181501_03;santamarta;teleo
P1_D4;190809_SND405_A_L001_AIMI-119;SPY181501_04;santamarta;teleo
P1_D5;190809_SND405_A_L001_AIMI-119;SPY181501_05;santamarta;teleo
P1_D6;190809_SND405_A_L001_AIMI-119;SPY181501_06;santamarta;teleo
P1_D7;190809_SND405_A_L001_AIMI-119;SPY181501_07;santamarta;teleo
P1_D8;190809_SND405_A_L001_AIMI-119;SPY181501_08;santamarta;teleo
P1_D9;190809_SND405_A_L001_AIMI-119;SPY181501_09;santamarta;teleo
P1_D10;190809_SND405_A_L001_AIMI-119;SPY181501_10;santamarta;teleo
P1_D11;190809_SND405_A_L001_AIMI-119;SPY181501_11;santamarta;teleo
P1_D12;190809_SND405_A_L001_AIMI-119;SPY181501_12;santamarta;teleo
P1_E1;190809_SND405_A_L001_AIMI-119;SPY181503_01;santamarta;teleo
P1_E2;190809_SND405_A_L001_AIMI-119;SPY181503_02;santamarta;teleo
P1_E3;190809_SND405_A_L001_AIMI-119;SPY181503_03;santamarta;teleo
P1_E4;190809_SND405_A_L001_AIMI-119;SPY181503_04;santamarta;teleo
P1_E5;190809_SND405_A_L001_AIMI-119;SPY181503_05;santamarta;teleo
