"","scale","total","turnover","nestedness"
"246","inter-transect",NA,NA,NA
"247","inter-transect",NA,NA,NA
"248","inter-transect",0.677290836653386,0.623255813953488,0.0540350226998981
"249","inter-transect",NA,NA,NA
"250","inter-transect",NA,NA,NA
"251","inter-transect",NA,NA,NA
"252","inter-transect",NA,NA,NA
"253","inter-transect",NA,NA,NA
"254","inter-transect",NA,NA,NA
"255","inter-transect",NA,NA,NA
"256","inter-transect",NA,NA,NA
"257","inter-transect",NA,NA,NA
"258","inter-transect",NA,NA,NA
"259","inter-transect",NA,NA,NA
"260","inter-transect",NA,NA,NA
"261","inter-transect",0.666666666666667,0.588235294117647,0.0784313725490196
"262","inter-transect",NA,NA,NA
"263","inter-transect",NA,NA,NA
"264","inter-transect",NA,NA,NA
"265","inter-transect",NA,NA,NA
"266","inter-transect",NA,NA,NA
"267","inter-transect",NA,NA,NA
"268","inter-transect",NA,NA,NA
"269","inter-transect",NA,NA,NA
"270","inter-transect",0.6,0.428571428571429,0.171428571428571
"271","inter-transect",NA,NA,NA
"272","inter-transect",NA,NA,NA
"273","inter-transect",NA,NA,NA
"274","inter-transect",NA,NA,NA
"275","inter-transect",NA,NA,NA
"276","inter-transect",NA,NA,NA
"277","inter-transect",NA,NA,NA
"278","inter-transect",NA,NA,NA
"279","inter-transect",NA,NA,NA
"280","inter-transect",NA,NA,NA
"281","inter-transect",NA,NA,NA
"282","inter-transect",NA,NA,NA
"283","inter-transect",0.568627450980392,0.476190476190476,0.092436974789916
"284","inter-transect",0.617647058823529,0.551724137931034,0.0659229208924949
"285","inter-transect",0.523255813953488,0.438356164383562,0.0848996495699267
"286","inter-transect",0.506666666666667,0.412698412698413,0.093968253968254
"287","inter-transect",0.519480519480519,0.47887323943662,0.0406072800438998
"288","inter-transect",NA,NA,NA
"289","inter-transect",NA,NA,NA
"290","inter-transect",NA,NA,NA
"291","inter-transect",0.634146341463415,0.571428571428571,0.0627177700348432
"292","inter-transect",0.622448979591837,0.618556701030928,0.0038922785609089
"293","inter-transect",NA,NA,NA
"294","inter-transect",0.660377358490566,0.617021276595745,0.0433560818948214
"295","inter-transect",0.686746987951807,0.666666666666667,0.0200803212851406
"296","inter-transect",NA,NA,NA
"297","inter-transect",NA,NA,NA
"298","inter-transect",0.622641509433962,0.574468085106383,0.0481734243275793
"299","inter-transect",0.628975265017668,0.594594594594595,0.0343806704230733
"300","inter-transect",0.56,0.49792531120332,0.0620746887966805
"301","inter-transect",0.595918367346939,0.556053811659193,0.0398645556877459
"302","inter-transect",0.73542600896861,0.666666666666667,0.0687593423019432
"303","inter-transect",0.648261758691207,0.601851851851852,0.0464099068393547
"304","inter-transect",0.557522123893805,0.404761904761905,0.152760219131901
"305","inter-transect",0.520833333333333,0.51063829787234,0.0101950354609929
"306","inter-transect",NA,NA,NA
"307","inter-transect",NA,NA,NA
"308","inter-transect",NA,NA,NA
"309","inter-transect",NA,NA,NA
"310","inter-transect",NA,NA,NA
"311","inter-transect",NA,NA,NA
"312","inter-transect",NA,NA,NA
"313","inter-transect",NA,NA,NA
"314","inter-transect",NA,NA,NA
"315","inter-transect",0.685897435897436,0.65,0.0358974358974359
"316","inter-transect",NA,NA,NA
"317","inter-transect",NA,NA,NA
"318","inter-transect",NA,NA,NA
"319","inter-transect",NA,NA,NA
"320","inter-transect",0.393939393939394,0.375,0.0189393939393939
"321","inter-transect",0.395348837209302,0.35,0.0453488372093023
"322","inter-transect",0.513513513513513,0.4,0.113513513513514
"323","inter-transect",0.514285714285714,0.105263157894737,0.409022556390977
"324","inter-transect",0.695652173913043,0.578313253012048,0.117338920900995
"325","inter-transect",0.603092783505155,0.538922155688623,0.0641706278165319
"326","inter-transect",0.565714285714286,0.472222222222222,0.0934920634920635
"327","inter-transect",0.583333333333333,0.473684210526316,0.109649122807018
"328","inter-transect",0.646666666666667,0.539130434782609,0.107536231884058
"329","inter-transect",0.558659217877095,0.532544378698225,0.0261148391788701
"330","inter-transect",NA,NA,NA
"331","inter-transect",0.475247524752475,0.36144578313253,0.113801741619945
"332","inter-transect",0.235294117647059,0,0.235294117647059
"333","inter-transect",0.166666666666667,0.117647058823529,0.0490196078431372
"334","inter-transect",0.416666666666667,0.275862068965517,0.140804597701149
"335","inter-transect",NA,NA,NA
"336","inter-transect",0.419354838709677,0.307692307692308,0.11166253101737
"337","inter-transect",0.488372093023256,0.45,0.0383720930232558
"338","inter-transect",0.476190476190476,0.45,0.0261904761904762
"339","inter-transect",NA,NA,NA
"340","inter-transect",NA,NA,NA
"341","inter-transect",0.441176470588235,0.387096774193548,0.0540796963946869
"342","inter-transect",0.549019607843137,0.5,0.0490196078431373
"343","inter-transect",NA,NA,NA
"344","inter-transect",0.176470588235294,0.125,0.0514705882352941
"345","inter-transect",0.342105263157895,0.242424242424242,0.0996810207336523
"346","inter-transect",NA,NA,NA
"347","inter-transect",NA,NA,NA
"348","inter-transect",NA,NA,NA
"349","inter-transect",NA,NA,NA
"350","inter-transect",NA,NA,NA
"351","inter-transect",NA,NA,NA
"352","inter-transect",NA,NA,NA
"353","inter-transect",0.566666666666667,0.518518518518518,0.0481481481481481
"354","inter-transect",0.487179487179487,0.166666666666667,0.320512820512821
"355","inter-transect",NA,NA,NA
"356","inter-transect",NA,NA,NA
"357","inter-transect",NA,NA,NA
"358","inter-transect",NA,NA,NA
"359","inter-transect",NA,NA,NA
"360","inter-transect",NA,NA,NA
"361","inter-transect",NA,NA,NA
"362","inter-transect",NA,NA,NA
"363","inter-transect",NA,NA,NA
"364","inter-transect",0.645161290322581,0.586466165413534,0.0586951249090468
"365","inter-transect",0.603053435114504,0.48,0.123053435114504
"366","inter-transect",0.650537634408602,0.585987261146497,0.0645503732621053
"367","inter-transect",0.421052631578947,0.352941176470588,0.0681114551083591
"368","inter-transect",0.664835164835165,0.554744525547445,0.11009063928772
"369","inter-transect",0.5,0.393939393939394,0.106060606060606
"370","inter-transect",0.613259668508287,0.545454545454545,0.0678051230537418
"371","inter-transect",0.591397849462366,0.486486486486487,0.104911362975879
"372","inter-transect",0.574324324324324,0.470588235294118,0.103736089030207
"373","inter-transect",0.366666666666667,0.296296296296296,0.0703703703703704
"374","inter-transect",0.585365853658537,0.546666666666667,0.0386991869918699
"375","inter-transect",0.635359116022099,0.592592592592593,0.0427665234295068
"376","inter-transect",0.55,0.452173913043478,0.0978260869565217
"377","inter-transect",0.529411764705882,0.39622641509434,0.133185349611543
"378","inter-transect",0.699453551912568,0.630872483221476,0.0685810686910918
"379","inter-transect",0.611111111111111,0.527027027027027,0.0840840840840841
"380","inter-transect",0.695652173913043,0.626666666666667,0.0689855072463768
"381","inter-transect",0.5,0.411764705882353,0.0882352941176471
"382","inter-transect",0.678048780487805,0.611764705882353,0.0662840746054519
"383","inter-transect",0.653225806451613,0.5,0.153225806451613
"384","inter-transect",0.532258064516129,0.466257668711656,0.0660003958044726
"385","inter-transect",0.67741935483871,0.354838709677419,0.32258064516129
"386","inter-transect",0.54601226993865,0.513157894736842,0.0328543752018082
"387","inter-transect",0.592178770949721,0.557575757575758,0.0346030133739631
"388","inter-transect",0.614285714285714,0.517857142857143,0.0964285714285714
"389","inter-transect",0.619791666666667,0.552147239263804,0.067644427402863
"390","inter-transect",0.470588235294118,0.366197183098592,0.104391052195526
"391","inter-transect",0.481927710843373,0.394366197183099,0.0875615136602749
"392","inter-transect",0.527131782945736,0.344086021505376,0.18304576144036
"393","inter-transect",0.579617834394904,0.492307692307692,0.0873101420872121
"394","inter-transect",0.589887640449438,0.416,0.173887640449438
"395","inter-transect",0.425,0.303030303030303,0.121969696969697
"396","inter-transect",0.379310344827586,0.357142857142857,0.0221674876847291
"397","inter-transect",0.424242424242424,0.344827586206897,0.0794148380355277
"398","inter-transect",0.5,0.388888888888889,0.111111111111111
"399","inter-transect",0.475,0.461538461538462,0.0134615384615385
"400","inter-transect",0.476190476190476,0.352941176470588,0.123249299719888
"401","inter-transect",0.472222222222222,0.424242424242424,0.047979797979798
"402","inter-transect",0.735294117647059,0.470588235294118,0.264705882352941
"403","inter-transect",NA,NA,NA
"404","inter-transect",0.571428571428571,0.482758620689655,0.0886699507389163
"405","inter-transect",0.470588235294118,0.470588235294118,0
"406","inter-transect",NA,NA,NA
"407","inter-transect",0.520833333333333,0.361111111111111,0.159722222222222
"408","inter-transect",0.387096774193548,0.24,0.147096774193548
"409","inter-transect",0.566666666666667,0.434782608695652,0.131884057971014
"410","inter-transect",0.405405405405405,0.266666666666667,0.138738738738739
"411","inter-transect",0.342857142857143,0.303030303030303,0.0398268398268398
"412","inter-transect",NA,NA,NA
"413","inter-transect",0.36,0.333333333333333,0.0266666666666667
"414","inter-transect",NA,NA,NA
"415","inter-transect",0.424242424242424,0.424242424242424,0
"416","inter-transect",0.222222222222222,0.222222222222222,0
"417","inter-transect",0.567567567567568,0.428571428571429,0.138996138996139
"418","inter-transect",0.387096774193548,0.387096774193548,0
"419","inter-transect",NA,NA,NA
"420","inter-transect",0.361111111111111,0.258064516129032,0.103046594982079
"421","inter-transect",0.333333333333333,0.2,0.133333333333333
"422","inter-transect",NA,NA,NA
"423","inter-transect",NA,NA,NA
"424","inter-transect",NA,NA,NA
"425","inter-transect",NA,NA,NA
"426","inter-transect",NA,NA,NA
"427","inter-transect",NA,NA,NA
"428","inter-transect",NA,NA,NA
"429","inter-transect",NA,NA,NA
"430","inter-transect",NA,NA,NA
"431","inter-transect",NA,NA,NA
"432","inter-transect",NA,NA,NA
