"","family","n_motus","n_motus_total","prop","station","site","province"
"89","Exocoetidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
"99","Hemiramphidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
"159","Sphyraenidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
"230","Bramidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"413","Carcharhinidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"59","Chaetodontidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"69","Dussumieriidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"109","Lutjanidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"1113","Mullidae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"139","Scaridae",1,27,0.037037037037037,"LENG058","site52","Western_Coral_Triangle"
"1510","Lutjanidae",10,54,0.185185185185185,"LENG055","site51","Western_Coral_Triangle"
"208","Scaridae",5,54,0.0925925925925926,"LENG055","site51","Western_Coral_Triangle"
"140","Acanthuridae",4,54,0.0740740740740741,"LENG055","site51","Western_Coral_Triangle"
"238","Apogonidae",4,54,0.0740740740740741,"LENG055","site51","Western_Coral_Triangle"
"910","Engraulidae",4,54,0.0740740740740741,"LENG055","site51","Western_Coral_Triangle"
"198","Pomacentridae",4,54,0.0740740740740741,"LENG055","site51","Western_Coral_Triangle"
"414","Balistidae",3,54,0.0555555555555556,"LENG055","site51","Western_Coral_Triangle"
"328","Atherinidae",2,54,0.037037037037037,"LENG055","site51","Western_Coral_Triangle"
"1114","Exocoetidae",2,54,0.037037037037037,"LENG055","site51","Western_Coral_Triangle"
"1310","Labridae",2,54,0.037037037037037,"LENG055","site51","Western_Coral_Triangle"
"2112","Scombridae",2,54,0.037037037037037,"LENG055","site51","Western_Coral_Triangle"
"2210","Siganidae",2,54,0.037037037037037,"LENG055","site51","Western_Coral_Triangle"
"510","Belonidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"610","Carangidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"710","Clupeidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"810","Diodontidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"1010","Ephippidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"1212","Holocentridae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"1410","Lethrinidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"169","Monacanthidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"178","Muraenidae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"188","Pempheridae",1,54,0.0185185185185185,"LENG055","site51","Western_Coral_Triangle"
"611","Myctophidae",5,21,0.238095238095238,"LENG049","site48","Western_Coral_Triangle"
"811","Scaridae",2,21,0.0952380952380952,"LENG049","site48","Western_Coral_Triangle"
"1011","Serranidae",2,21,0.0952380952380952,"LENG049","site48","Western_Coral_Triangle"
"150","Carangidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"239","Carcharhinidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"329","Chaetodontidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"415","Monocentridae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"511","Mullidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"711","Nomeidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"911","Scombridae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"1115","Sparidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"1213","Sphyraenidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"1311","Synaphobranchidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"1411","Synodontidae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"1511","Trichiuridae",1,21,0.0476190476190476,"LENG049","site48","Western_Coral_Triangle"
"248","Lutjanidae",16,151,0.105960264900662,"LENG027","site45","Western_Coral_Triangle"
"179","Gobiidae",11,151,0.0728476821192053,"LENG027","site45","Western_Coral_Triangle"
"2113","Labridae",11,151,0.0728476821192053,"LENG027","site45","Western_Coral_Triangle"
"336","Pomacentridae",11,151,0.0728476821192053,"LENG027","site45","Western_Coral_Triangle"
"2310","Lethrinidae",7,151,0.0463576158940397,"LENG027","site45","Western_Coral_Triangle"
"1512","Engraulidae",6,151,0.0397350993377483,"LENG027","site45","Western_Coral_Triangle"
"375","Serranidae",6,151,0.0397350993377483,"LENG027","site45","Western_Coral_Triangle"
"160","Acanthuridae",5,151,0.033112582781457,"LENG027","site45","Western_Coral_Triangle"
"912","Carangidae",5,151,0.033112582781457,"LENG027","site45","Western_Coral_Triangle"
"1116","Chaetodontidae",5,151,0.033112582781457,"LENG027","site45","Western_Coral_Triangle"
"268","Mugilidae",5,151,0.033112582781457,"LENG027","site45","Western_Coral_Triangle"
"382","Siganidae",5,151,0.033112582781457,"LENG027","site45","Western_Coral_Triangle"
"416","Apogonidae",4,151,0.0264900662251656,"LENG027","site45","Western_Coral_Triangle"
"612","Balistidae",4,151,0.0264900662251656,"LENG027","site45","Western_Coral_Triangle"
"189","Haemulidae",4,151,0.0264900662251656,"LENG027","site45","Western_Coral_Triangle"
"278","Mullidae",4,151,0.0264900662251656,"LENG027","site45","Western_Coral_Triangle"
"1214","Clupeidae",3,151,0.0198675496688742,"LENG027","site45","Western_Coral_Triangle"
"2211","Leiognathidae",3,151,0.0198675496688742,"LENG027","site45","Western_Coral_Triangle"
"287","Muraenidae",3,151,0.0198675496688742,"LENG027","site45","Western_Coral_Triangle"
"3111","Pempheridae",3,151,0.0198675496688742,"LENG027","site45","Western_Coral_Triangle"
"356","Scaridae",3,151,0.0198675496688742,"LENG027","site45","Western_Coral_Triangle"
"240","Ambassidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"712","Belonidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"1012","Carcharhinidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"1312","Dasyatidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"209","Holocentridae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"297","Myliobatidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"307","Nemipteridae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"402","Tetraodontidae",2,151,0.0132450331125828,"LENG027","site45","Western_Coral_Triangle"
"330","Anguillidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"512","Ariidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"812","Blenniidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"1412","Eleotridae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"1610","Gerreidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"199","Hemiramphidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"258","Melanotaeniidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"3210","Pomacanthidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"346","Pristigasteridae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"365","Scombridae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"392","Synodontidae",1,151,0.00662251655629139,"LENG027","site45","Western_Coral_Triangle"
"2010","Lutjanidae",9,96,0.09375,"LENG034","site47","Western_Coral_Triangle"
"1117","Dasyatidae",7,96,0.0729166666666667,"LENG034","site47","Western_Coral_Triangle"
"347","Scombridae",6,96,0.0625,"LENG034","site47","Western_Coral_Triangle"
"357","Serranidae",6,96,0.0625,"LENG034","site47","Western_Coral_Triangle"
"613","Carangidae",5,96,0.0520833333333333,"LENG034","site47","Western_Coral_Triangle"
"1215","Engraulidae",5,96,0.0520833333333333,"LENG034","site47","Western_Coral_Triangle"
"2212","Mullidae",5,96,0.0520833333333333,"LENG034","site47","Western_Coral_Triangle"
"913","Clupeidae",4,96,0.0416666666666667,"LENG034","site47","Western_Coral_Triangle"
"2311","Myctophidae",4,96,0.0416666666666667,"LENG034","site47","Western_Coral_Triangle"
"383","Synodontidae",4,96,0.0416666666666667,"LENG034","site47","Western_Coral_Triangle"
"513","Balistidae",3,96,0.03125,"LENG034","site47","Western_Coral_Triangle"
"713","Carcharhinidae",3,96,0.03125,"LENG034","site47","Western_Coral_Triangle"
"1513","Haemulidae",3,96,0.03125,"LENG034","site47","Western_Coral_Triangle"
"337","Apogonidae",2,96,0.0208333333333333,"LENG034","site47","Western_Coral_Triangle"
"1013","Congridae",2,96,0.0208333333333333,"LENG034","site47","Western_Coral_Triangle"
"1810","Leiognathidae",2,96,0.0208333333333333,"LENG034","site47","Western_Coral_Triangle"
"259","Nemipteridae",2,96,0.0208333333333333,"LENG034","site47","Western_Coral_Triangle"
"269","Orectolobidae",2,96,0.0208333333333333,"LENG034","site47","Western_Coral_Triangle"
"170","Alopiidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"249","Aphaniidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"417","Atherinidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"813","Centriscidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"1313","Ephippidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"1413","Gobiidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"1611","Hemigaleidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"1710","Holocentridae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"1910","Lethrinidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"2114","Menidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"2410","Myliobatidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"279","Paralepididae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"288","Pomacentridae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"298","Pristigasteridae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"308","Pseudochromidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"3112","Rhinobatidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"3211","Scaridae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"338","Sciaenidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"366","Siganidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"376","Sphyraenidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"393","Terapontidae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"403","Trichiuridae",1,96,0.0104166666666667,"LENG034","site47","Western_Coral_Triangle"
"2011","Lutjanidae",10,98,0.102040816326531,"LENG035","site47","Western_Coral_Triangle"
"339","Serranidae",8,98,0.0816326530612245,"LENG035","site47","Western_Coral_Triangle"
"914","Dasyatidae",6,98,0.0612244897959184,"LENG035","site47","Western_Coral_Triangle"
"1118","Engraulidae",6,98,0.0612244897959184,"LENG035","site47","Western_Coral_Triangle"
"1314","Gobiidae",5,98,0.0510204081632653,"LENG035","site47","Western_Coral_Triangle"
"1414","Haemulidae",5,98,0.0510204081632653,"LENG035","site47","Western_Coral_Triangle"
"2710","Pomacentridae",5,98,0.0510204081632653,"LENG035","site47","Western_Coral_Triangle"
"250","Balistidae",4,98,0.0408163265306122,"LENG035","site47","Western_Coral_Triangle"
"1911","Lethrinidae",4,98,0.0408163265306122,"LENG035","site47","Western_Coral_Triangle"
"2213","Mullidae",4,98,0.0408163265306122,"LENG035","site47","Western_Coral_Triangle"
"358","Synodontidae",4,98,0.0408163265306122,"LENG035","site47","Western_Coral_Triangle"
"814","Clupeidae",3,98,0.0306122448979592,"LENG035","site47","Western_Coral_Triangle"
"1612","Holocentridae",3,98,0.0306122448979592,"LENG035","site47","Western_Coral_Triangle"
"1811","Leiognathidae",3,98,0.0306122448979592,"LENG035","site47","Western_Coral_Triangle"
"3212","Scombridae",3,98,0.0306122448979592,"LENG035","site47","Western_Coral_Triangle"
"180","Apogonidae",2,98,0.0204081632653061,"LENG035","site47","Western_Coral_Triangle"
"418","Carangidae",2,98,0.0204081632653061,"LENG035","site47","Western_Coral_Triangle"
"514","Carcharhinidae",2,98,0.0204081632653061,"LENG035","site47","Western_Coral_Triangle"
"348","Sphyraenidae",2,98,0.0204081632653061,"LENG035","site47","Western_Coral_Triangle"
"340","Belonidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"614","Centriscidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"714","Chaetodontidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"1014","Emmelichthyidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"1216","Ephippidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"1514","Hemiscylliidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"1711","Kyphosidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2115","Megalopidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2312","Muraenidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2411","Nemipteridae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2510","Orectolobidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2610","Pomacanthidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"289","Priacanthidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"299","Pristigasteridae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"309","Pseudochromidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"3113","Scaridae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"367","Terapontidae",1,98,0.0102040816326531,"LENG035","site47","Western_Coral_Triangle"
"2214","Lutjanidae",8,90,0.0888888888888889,"LENG032","site46","Western_Coral_Triangle"
"260","Apogonidae",7,90,0.0777777777777778,"LENG032","site46","Western_Coral_Triangle"
"515","Carangidae",6,90,0.0666666666666667,"LENG032","site46","Western_Coral_Triangle"
"2116","Lethrinidae",6,90,0.0666666666666667,"LENG032","site46","Western_Coral_Triangle"
"3310","Serranidae",6,90,0.0666666666666667,"LENG032","site46","Western_Coral_Triangle"
"2910","Pomacentridae",5,90,0.0555555555555556,"LENG032","site46","Western_Coral_Triangle"
"419","Balistidae",4,90,0.0444444444444444,"LENG032","site46","Western_Coral_Triangle"
"1613","Gobiidae",4,90,0.0444444444444444,"LENG032","site46","Western_Coral_Triangle"
"2012","Labridae",4,90,0.0444444444444444,"LENG032","site46","Western_Coral_Triangle"
"2810","Pomacanthidae",4,90,0.0444444444444444,"LENG032","site46","Western_Coral_Triangle"
"815","Chaetodontidae",3,90,0.0333333333333333,"LENG032","site46","Western_Coral_Triangle"
"1812","Holocentridae",3,90,0.0333333333333333,"LENG032","site46","Western_Coral_Triangle"
"368","Tetraodontidae",3,90,0.0333333333333333,"LENG032","site46","Western_Coral_Triangle"
"2313","Mullidae",2,90,0.0222222222222222,"LENG032","site46","Western_Coral_Triangle"
"2412","Myctophidae",2,90,0.0222222222222222,"LENG032","site46","Western_Coral_Triangle"
"2611","Orectolobidae",2,90,0.0222222222222222,"LENG032","site46","Western_Coral_Triangle"
"3213","Scombridae",2,90,0.0222222222222222,"LENG032","site46","Western_Coral_Triangle"
"190","Acanthuridae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"349","Atherinidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"615","Carcharhinidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"715","Centriscidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"915","Clupeidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1015","Congridae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1119","Dactylopteridae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1217","Dasyatidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1315","Emmelichthyidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1415","Engraulidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1515","Fistulariidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1712","Haemulidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1912","Kyphosidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"2511","Myliobatidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"2711","Pinguipedidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"3010","Pseudochromidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"3114","Scaridae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"3410","Siganidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"359","Synodontidae",1,90,0.0111111111111111,"LENG032","site46","Western_Coral_Triangle"
"1913","Lutjanidae",11,114,0.0964912280701754,"LENG024","site45","Western_Coral_Triangle"
"1016","Dasyatidae",9,114,0.0789473684210526,"LENG024","site45","Western_Coral_Triangle"
"3115","Serranidae",8,114,0.0701754385964912,"LENG024","site45","Western_Coral_Triangle"
"616","Carangidae",7,114,0.0614035087719298,"LENG024","site45","Western_Coral_Triangle"
"1218","Engraulidae",6,114,0.0526315789473684,"LENG024","site45","Western_Coral_Triangle"
"716","Carcharhinidae",5,114,0.043859649122807,"LENG024","site45","Western_Coral_Triangle"
"2215","Mullidae",5,114,0.043859649122807,"LENG024","site45","Western_Coral_Triangle"
"1100","Acanthuridae",4,114,0.0350877192982456,"LENG024","site45","Western_Coral_Triangle"
"516","Balistidae",4,114,0.0350877192982456,"LENG024","site45","Western_Coral_Triangle"
"916","Clupeidae",4,114,0.0350877192982456,"LENG024","site45","Western_Coral_Triangle"
"3011","Scombridae",4,114,0.0350877192982456,"LENG024","site45","Western_Coral_Triangle"
"3311","Sphyraenidae",4,114,0.0350877192982456,"LENG024","site45","Western_Coral_Triangle"
"1416","Gobiidae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"1713","Leiognathidae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"1813","Lethrinidae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"2413","Nemipteridae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"2512","Pomacanthidae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"2712","Pristigasteridae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"3411","Synodontidae",3,114,0.0263157894736842,"LENG024","site45","Western_Coral_Triangle"
"816","Chaetodontidae",2,114,0.0175438596491228,"LENG024","site45","Western_Coral_Triangle"
"1516","Haemulidae",2,114,0.0175438596491228,"LENG024","site45","Western_Coral_Triangle"
"1614","Labridae",2,114,0.0175438596491228,"LENG024","site45","Western_Coral_Triangle"
"270","Apogonidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"350","Ariidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"420","Aulostomidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"1120","Drepaneidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"1316","Gerreidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2013","Malacanthidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2117","Menidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2314","Muraenidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2612","Pomacentridae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2811","Rhinobatidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2911","Scaridae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"3214","Siganidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"3510","Terapontidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"369","Tetraodontidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"377","Trichiuridae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"384","Zanclidae",1,114,0.0087719298245614,"LENG024","site45","Western_Coral_Triangle"
"2613","Serranidae",9,84,0.107142857142857,"LENG028","site45","Western_Coral_Triangle"
"1101","Acanthuridae",7,84,0.0833333333333333,"LENG028","site45","Western_Coral_Triangle"
"817","Chaetodontidae",7,84,0.0833333333333333,"LENG028","site45","Western_Coral_Triangle"
"1714","Lutjanidae",7,84,0.0833333333333333,"LENG028","site45","Western_Coral_Triangle"
"280","Apogonidae",5,84,0.0595238095238095,"LENG028","site45","Western_Coral_Triangle"
"1219","Engraulidae",5,84,0.0595238095238095,"LENG028","site45","Western_Coral_Triangle"
"1517","Labridae",5,84,0.0595238095238095,"LENG028","site45","Western_Coral_Triangle"
"2216","Pomacentridae",5,84,0.0595238095238095,"LENG028","site45","Western_Coral_Triangle"
"517","Balistidae",3,84,0.0357142857142857,"LENG028","site45","Western_Coral_Triangle"
"2118","Pomacanthidae",3,84,0.0357142857142857,"LENG028","site45","Western_Coral_Triangle"
"617","Carangidae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"917","Clupeidae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"1317","Haemulidae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"2315","Scaridae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"2414","Scombridae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"2713","Siganidae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"2912","Synodontidae",2,84,0.0238095238095238,"LENG028","site45","Western_Coral_Triangle"
"360","Ariidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"421","Aulostomidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"717","Carcharhinidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1017","Dasyatidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1121","Diodontidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1417","Hemiscylliidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1615","Lethrinidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1814","Mullidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"1914","Myliobatidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"2014","Nemipteridae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"2513","Scorpaenidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"2812","Sphyraenidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"3012","Tetraodontidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"3116","Zanclidae",1,84,0.0119047619047619,"LENG028","site45","Western_Coral_Triangle"
"2015","Lutjanidae",13,98,0.13265306122449,"LENG021","site45","Western_Coral_Triangle"
"3117","Serranidae",10,98,0.102040816326531,"LENG021","site45","Western_Coral_Triangle"
"370","Apogonidae",8,98,0.0816326530612245,"LENG021","site45","Western_Coral_Triangle"
"1318","Engraulidae",6,98,0.0612244897959184,"LENG021","site45","Western_Coral_Triangle"
"1418","Gobiidae",5,98,0.0510204081632653,"LENG021","site45","Western_Coral_Triangle"
"618","Carangidae",4,98,0.0408163265306122,"LENG021","site45","Western_Coral_Triangle"
"818","Chaetodontidae",4,98,0.0408163265306122,"LENG021","site45","Western_Coral_Triangle"
"1220","Dasyatidae",4,98,0.0408163265306122,"LENG021","site45","Western_Coral_Triangle"
"1518","Haemulidae",4,98,0.0408163265306122,"LENG021","site45","Western_Coral_Triangle"
"3013","Scombridae",4,98,0.0408163265306122,"LENG021","site45","Western_Coral_Triangle"
"1616","Holocentridae",3,98,0.0306122448979592,"LENG021","site45","Western_Coral_Triangle"
"2119","Mullidae",3,98,0.0306122448979592,"LENG021","site45","Western_Coral_Triangle"
"3215","Sphyraenidae",3,98,0.0306122448979592,"LENG021","site45","Western_Coral_Triangle"
"1102","Acanthuridae",2,98,0.0204081632653061,"LENG021","site45","Western_Coral_Triangle"
"2316","Myctophidae",2,98,0.0204081632653061,"LENG021","site45","Western_Coral_Triangle"
"2813","Pomacentridae",2,98,0.0204081632653061,"LENG021","site45","Western_Coral_Triangle"
"3312","Tetraodontidae",2,98,0.0204081632653061,"LENG021","site45","Western_Coral_Triangle"
"290","Anomalopidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"422","Balistidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"518","Belonidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"718","Carcharhinidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"918","Clupeidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1018","Congridae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1122","Dactylopteridae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1715","Labridae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1815","Leiognathidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1915","Lethrinidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2217","Muraenidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2415","Myliobatidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2514","Orectolobidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2614","Paralepididae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2714","Pomacanthidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"2913","Rhinobatidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"3412","Trichiuridae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"3511","Uranoscopidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"3610","Zanclidae",1,98,0.0102040816326531,"LENG021","site45","Western_Coral_Triangle"
"1419","Labridae",10,76,0.131578947368421,"LENG019","site45","Western_Coral_Triangle"
