"species_name","class_name"
"Coris_flavovittata","Actinopteri"
"Macropharyngodon_negrosensis","Actinopteri"
"Macropharyngodon_choati","Actinopteri"
"Macropharyngodon_meleagris","Actinopteri"
"Halichoeres_prosopeion","Actinopteri"
"Coris_aurilineata","Actinopteri"
"Coris_pictoides","Actinopteri"
"Halichoeres_papilionaceus","Actinopteri"
"Halichoeres_leucurus","Actinopteri"
"Halichoeres_richmondi","Actinopteri"
"Halichoeres_melasmapomus","Actinopteri"
"Halichoeres_ornatissimus","Actinopteri"
"Halichoeres_biocellatus","Actinopteri"
"Halichoeres_chrysus","Actinopteri"
"Halichoeres_nigrescens","Actinopteri"
"Coris_batuensis","Actinopteri"
"Halichoeres_podostigma","Actinopteri"
"Halichoeres_nebulosus","Actinopteri"
"Halichoeres_brownfieldi","Actinopteri"
"Halichoeres_chloropterus","Actinopteri"
"Oncorhynchus_clarkii","Actinopteri"
"Botia_striata","Actinopteri"
"Yasuhikotakia_eos","Actinopteri"
"Yasuhikotakia_caudipunctata","Actinopteri"
"Yasuhikotakia_modesta","Actinopteri"
"Yasuhikotakia_lecontei","Actinopteri"
"Syncrossus_beauforti","Actinopteri"
"Syncrossus_berdmorei","Actinopteri"
"Syncrossus_helodes","Actinopteri"
"Syncrossus_reversa","Actinopteri"
"Leptobotia_guilinensis","Actinopteri"
"Sabanejewia_balcanica","Actinopteri"
"Cranoglanis_bouderius","Actinopteri"
"Kryptolebias_sepia","Actinopteri"
"Anablepsoides_urophthalmus","Actinopteri"
"Kryptolebias_brasiliensis","Actinopteri"
"Lates_calcarifer","Actinopteri"
"Odontobutis_platycephala","Actinopteri"
"Scleropages_formosus","Actinopteri"
"Plectropomus_leopardus","Actinopteri"
"Rhodeus_uyekii","Actinopteri"
"Macropharyngodon_bipartitus","Actinopteri"
"Macropharyngodon_cyanoguttatus","Actinopteri"
"Macropharyngodon_geoffroy","Actinopteri"
"Macropharyngodon_kuiteri","Actinopteri"
"Macropharyngodon_ornatus","Actinopteri"
"Anampses_meleagrides","Actinopteri"
"Halichoeres_lapillus","Actinopteri"
"Halichoeres_leucoxanthus","Actinopteri"
"Halichoeres_marginatus","Actinopteri"
"Odontobutis_sinensis","Actinopteri"
"Odontobutis_haifengensis","Actinopteri"
"Odontobutis_yaluensis","Actinopteri"
"Odontobutis_potamophila","Actinopteri"
"Liobagrus_obesus","Actinopteri"
"Hemibarbus_longirostris","Actinopteri"
"Gadus_morhua","Actinopteri"
"Melanogrammus_aeglefinus","Actinopteri"
"Opsariichthys_bidens","Actinopteri"
"Verasper_variegatus","Actinopteri"
"Eleginops_maclovinus","Actinopteri"
"Chionodraco_rastrospinosus","Actinopteri"
"Cyprinella_spiloptera","Actinopteri"
"Dorosoma_cepedianum","Actinopteri"
"Iberochondrostoma_lemmingii","Actinopteri"
"Scomberomorus_cavalla","Actinopteri"
"Notropis_stramineus","Actinopteri"
"Percina_macrolepida","Actinopteri"
"Brachysomophis_crocodilinus","Actinopteri"
"Echelus_myrus","Actinopteri"
"Scolecenchelys_breviceps","Actinopteri"
"Myrophis_vafer","Actinopteri"
"Ophichthus_serpentinus","Actinopteri"
"Ophichthus_zophochir","Actinopteri"
"Congresox_talabonoides","Actinopteri"
"Rhynchoconger_flavus","Actinopteri"
"Ariosoma_balearicum","Actinopteri"
"Bathyuroconger_vicinus","Actinopteri"
"Gnathophis_longicauda","Actinopteri"
"Gorgasia_sp._JAL-2006","Actinopteri"
"Macrocephenchelys_soela","Actinopteri"
"Ariosoma_kapala","Actinopteri"
"Uroconger_syringinus","Actinopteri"
"Xenomystax_congroides","Actinopteri"
"Nettastoma_melanurum","Actinopteri"
"Venefica_proboscidea","Actinopteri"
"Scuticaria_tigrina","Actinopteri"
"Gymnothorax_flavimarginatus","Actinopteri"
"Chilorhinus_suensonii","Actinopteri"
"Verasper_moseri","Actinopteri"
"Fluviphylax_pygmaeus","Actinopteri"
"Phallichthys_tico","Actinopteri"
"Phallichthys_amates","Actinopteri"
"Gambusia_atrora","Actinopteri"
"Gambusia_wrayi","Actinopteri"
"Heterophallus_milleri","Actinopteri"
"Gambusia_vittata","Actinopteri"
"Belonesox_belizanus","Actinopteri"
"Brachyrhaphis_terrabensis","Actinopteri"
"Brachyrhaphis_hartwegi","Actinopteri"
"Brachyrhaphis_rhabdophora","Actinopteri"
"Pseudoxiphophorus_bimaculatus","Actinopteri"
"Pseudoxiphophorus_jonesii","Actinopteri"
"Heterandria_formosa","Actinopteri"
"Neoheterandria_tridentiger","Actinopteri"
"Xenophallus_umbratilis","Actinopteri"
"Neoheterandria_elegans","Actinopteri"
"Phalloceros_caudimaculatus","Actinopteri"
"Cnesterodon_decemmaculatus","Actinopteri"
"Phalloptychus_januarius","Actinopteri"
"Alfaro_cultratus","Actinopteri"
"Carlhubbsia_stuarti","Actinopteri"
"Limia_dominicensis","Actinopteri"
"Limia_melanogaster","Actinopteri"
"Limia_tridens","Actinopteri"
"Micropoecilia_picta","Actinopteri"
"Pamphorichthys_hollandi","Actinopteri"
"Poecilia_latipunctata","Actinopteri"
"Poecilia_caucana","Actinopteri"
"Scolichthys_greenwayi","Actinopteri"
"Priapichthys_annectens","Actinopteri"
"Pseudopoecilia_festae","Actinopteri"
"Girardinus_metallicus","Actinopteri"
"Girardinus_creolus","Actinopteri"
"Poeciliopsis_fasciata","Actinopteri"
"Poeciliopsis_hnilickai","Actinopteri"
"Xiphophorus_hellerii","Actinopteri"
"Xiphophorus_clemenciae","Actinopteri"
"Priapella_intermedia","Actinopteri"
"Priapella_olmecae","Actinopteri"
"Priapella_olmecae","Actinopteri"
"Quintana_atrizona","Actinopteri"
"Xenodexia_ctenolepis","Actinopteri"
"Tomeurus_gracilis","Actinopteri"
"Oncorhynchus_nerka","Actinopteri"
"Rostroraja_alba","Chondrichthyes"
"Malacoraja_kreffti","Chondrichthyes"
"Raja_brachyura","Chondrichthyes"
"Raja_microocellata","Chondrichthyes"
"Dipturus_batis","Chondrichthyes"
"Torpedo_marmorata","Chondrichthyes"
"Glaucostegus_cemiculus","Chondrichthyes"
"Notoraja_sp._bSPI","Chondrichthyes"
"Bathyraja_sp._2SPI","Chondrichthyes"
"Bathyraja_sp._1SPI","Chondrichthyes"
"Neoraja_caerulea","Chondrichthyes"
"Leucoraja_fullonica","Chondrichthyes"
"Leucoraja_circularis","Chondrichthyes"
"Leucoraja_naevus","Chondrichthyes"
"Rajella_fyllae","Chondrichthyes"
"Rajella_kukujevi","Chondrichthyes"
"Raja_polystigma","Chondrichthyes"
"Raja_undulata","Chondrichthyes"
"Raja_montagui","Chondrichthyes"
"Parargyrops_edita","Actinopteri"
"Takifugu_alboplumbeus","Actinopteri"
"Takifugu_orbimaculatus","Actinopteri"
"Parajulis_poecilepterus","Actinopteri"
"Aphia_minuta","Actinopteri"
"Lesueurigobius_friesii","Actinopteri"
"Lesueurigobius_suerii","Actinopteri"
"Gobius_cruentatus","Actinopteri"
"Gobius_bucchichi","Actinopteri"
"Buenia_affinis","Actinopteri"
"Gobius_cobitis","Actinopteri"
"Pseudaphya_ferreri","Actinopteri"
"Pomatoschistus_knerii","Actinopteri"
"Pomatoschistus_minutus","Actinopteri"
"Zosterisessor_ophiocephalus","Actinopteri"
"Crystallogobius_linearis","Actinopteri"
"Gobius_paganellus","Actinopteri"
"Padogobius_martensii","Actinopteri"
"Platichthys_stellatus","Actinopteri"
"Cyprinodon_rubrofluviatilis","Actinopteri"
"Oncorhynchus_gorbuscha","Actinopteri"
"Scriptaphyosemion_guignardi","Actinopteri"
"Ictalurus_pricei","Actinopteri"
"Acanthopagrus_latus","Actinopteri"
"Lutjanus_russellii","Actinopteri"
"Procypris_rabaudi","Actinopteri"
"Neoplecostomus_paranensis","Actinopteri"
"Diplomystes_mesembrinus","Actinopteri"
"Lophiosilurus_alexandri","Actinopteri"
"Rhamdia_quelen","Actinopteri"
"Microglanis_garavelloi","Actinopteri"
"Zungaro_jahu","Actinopteri"
"Pseudopimelodus_bufonius","Actinopteri"
"Pseudopimelodus_charus","Actinopteri"
"Pseudopimelodus_mangurus","Actinopteri"
"Acanthurus_lineatus","Actinopteri"
"Puntigrus_tetrazona","Actinopteri"
"Ancistrus_cirrhosus","Actinopteri"
"Crossoloricaria_venezuelae","Actinopteri"
"Dasyloricaria_tuyrensis","Actinopteri"
"Farlowella_platorynchus","Actinopteri"
"Harttia_guianensis","Actinopteri"
"Hemiodontichthys_acipenserinus","Actinopteri"
"Lamontichthys_stibaros","Actinopteri"
"Loricaria_clavipinna","Actinopteri"
"Loricaria_parnahybae","Actinopteri"
"Loricariichthys_microdon","Actinopteri"
"Metaloricaria_paucidens","Actinopteri"
"Planiloricaria_cryptodon","Actinopteri"
"Rineloricaria_lanceolata","Actinopteri"
"Rineloricaria_platyura","Actinopteri"
"Sturisoma_monopelte","Actinopteri"
"Sturisomatichthys_citurensis","Actinopteri"
"Cottus_poecilopus","Actinopteri"
"Cottus_hangiongensis","Actinopteri"
"Pseudopungtungia_nigra","Actinopteri"
"Cobitis_choii","Actinopteri"
"Cynoglossus_semilaevis","Actinopteri"
"Scophthalmus_maximus","Actinopteri"
"Mitsukurina_owstoni","Chondrichthyes"
"Pterengraulis_atherinoides","Actinopteri"
"Rhinosardinia_amazonica","Actinopteri"
"Stolothrissa_tanganicae","Actinopteri"
"Limnothrissa_miodon","Actinopteri"
"Pellona_castelnaeana","Actinopteri"
"Engraulis_encrasicolus","Actinopteri"
"Etrumeus_whiteheadi","Actinopteri"
"Cetengraulis_edentulus","Actinopteri"
"Anchovia_clupeoides","Actinopteri"
"Anchoviella_lepidentostole","Actinopteri"
"Alosa_fallax","Actinopteri"
"Chirocentrus_sp.","Actinopteri"
"Nematalosa_erebi","Actinopteri"
"Sierrathrissa_leonensis","Actinopteri"
"Sauvagella_robusta","Actinopteri"
"Sauvagella_madagascariensis","Actinopteri"
"Brevoortia_tyrannus","Actinopteri"
"Alosa_aestivalis","Actinopteri"
"Opisthonema_oglinum","Actinopteri"
"Etrumeus_teres","Actinopteri"
"Spratelloides_robustus","Actinopteri"
"Rastrelliger_brachysoma","Actinopteri"
"Iksookimia_pacifica","Actinopteri"
"Cobitis_tetralineata","Actinopteri"
"Kichulchoia_brevifasciata","Actinopteri"
"Koreocobitis_naktongensis","Actinopteri"
"Lefua_costata","Actinopteri"
"Barbatula_nuda","Actinopteri"
"Barbatula_toni","Actinopteri"
"Plectropomus_oligacanthus","Actinopteri"
"Lutjanus_bengalensis","Actinopteri"
"Gillichthys_mirabilis","Actinopteri"
"Gillichthys_seta","Actinopteri"
"Scarus_rubroviolaceus","Actinopteri"
"Nematistius_pectoralis","Actinopteri"
"Remora_osteochir","Actinopteri"
"Remorina_albescens","Actinopteri"
"Phtheirichthys_lineatus","Actinopteri"
"Remora_remora","Actinopteri"
"Remora_australis","Actinopteri"
"Remora_brachyptera","Actinopteri"
"Lutjanus_kasmira","Actinopteri"
"Fundulus_diaphanus","Actinopteri"
"Fundulus_grandis","Actinopteri"
"Fundulus_heteroclitus","Actinopteri"
"Epinephelus_lanceolatus","Actinopteri"
"Pseudopungtungia_tenuicorpus","Actinopteri"
"Gobiobotia_macrocephala","Actinopteri"
"Gobiobotia_brevibarba","Actinopteri"
"Acheilognathus_somjinensis","Actinopteri"
"Scarus_schlegeli","Actinopteri"
"Sphyrna_sp._MV-2009","Chondrichthyes"
"Sphyrna_tudes","Chondrichthyes"
"Rhizoprionodon_sp._MV-2009","Chondrichthyes"
"Isogomphodon_oxyrhynchus","Chondrichthyes"
"Abudefduf_notatus","Actinopteri"
"Abudefduf_septemfasciatus","Actinopteri"
"Abudefduf_taurus","Actinopteri"
"Abudefduf_whitleyi","Actinopteri"
"Acanthochromis_polyacanthus","Actinopteri"
"Amblypomacentrus_clarus","Actinopteri"
"Amphiprion_frenatus","Actinopteri"
"Azurina_hirundo","Actinopteri"
"Cheiloprion_labiatus","Actinopteri"
"Chromis_alpha","Actinopteri"
"Chromis_atripectoralis","Actinopteri"
"Chromis_chromis","Actinopteri"
"Chromis_multilineata","Actinopteri"
"Chromis_punctipinnis","Actinopteri"
"Chromis_ternatensis","Actinopteri"
"Chromis_viridis","Actinopteri"
"Chrysiptera_brownriggii","Actinopteri"
"Chrysiptera_rollandi","Actinopteri"
"Chrysiptera_springeri","Actinopteri"
"Chrysiptera_talboti","Actinopteri"
"Dischistodus_melanotus","Actinopteri"
"Dischistodus_perspicillatus","Actinopteri"
"Dischistodus_prosopotaenia","Actinopteri"
"Dischistodus_pseudochrysopoecilus","Actinopteri"
"Hemiglyphidodon_plagiometopon","Actinopteri"
"Hypsypops_rubicundus","Actinopteri"
"Mecaenichthys_immaculatus","Actinopteri"
"Microspathodon_chrysurus","Actinopteri"
"Microspathodon_dorsalis","Actinopteri"
"Neoglyphidodon_melas","Actinopteri"
"Neoglyphidodon_nigroris","Actinopteri"
"Neoglyphidodon_thoracotaeniatus","Actinopteri"
"Parma_microlepis","Actinopteri"
"Pomacentrus_albicaudatus","Actinopteri"
"Pomacentrus_bankanensis","Actinopteri"
"Pomacentrus_brachialis","Actinopteri"
"Pomacentrus_burroughi","Actinopteri"
"Pomacentrus_chrysurus","Actinopteri"
"Pomacentrus_grammorhynchus","Actinopteri"
"Pomacentrus_lepidogenys","Actinopteri"
"Pomacentrus_nigromarginatus","Actinopteri"
"Pomacentrus_stigma","Actinopteri"
"Pomachromis_richardsoni","Actinopteri"
"Pristotis_obtusirostris","Actinopteri"
"Similiparma_hermani","Actinopteri"
"Stegastes_imbricatus","Actinopteri"
"Centropyge_bicolor","Actinopteri"
"Heterotilapia_buttikoferi","Actinopteri"
"Scarus_forsteni","Actinopteri"
"Lutjanus_malabaricus","Actinopteri"
"Lutjanus_sebae","Actinopteri"
"Clinocottus_analis","Actinopteri"
"Hypoplectrus_gemma","Actinopteri"
"Chiloscyllium_plagiosum","Chondrichthyes"
"Thymallus_thymallus","Actinopteri"
"Scleropages_leichardti","Actinopteri"
"Micromesistius_poutassou","Actinopteri"
"Merluccius_merluccius","Actinopteri"
"Anyperodon_leucogrammicus","Actinopteri"
"Congolapia_bilineata","Actinopteri"
"Etia_nguti","Actinopteri"
"Gobiocichla_wonderi","Actinopteri"
"Heterochromis_multidens","Actinopteri"
"Oreochromis_niloticus","Actinopteri"
"Oreochromis_alcalicus","Actinopteri"
"Pelmatochromis_buettikoferi","Actinopteri"
"Pelmatochromis_nigrofasciatus","Actinopteri"
"Pterochromis_congicus","Actinopteri"
"Sarotherodon_aff._galilaeus_'mudfeeder'","Actinopteri"
"Steatocranus_bleheri","Actinopteri"
"Steatocranus_casuarius","Actinopteri"
"Steatocranus_gibbiceps","Actinopteri"
"Steatocranus_irvinei","Actinopteri"
"Steatocranus_tinanti","Actinopteri"
"Stomatepia_mariae","Actinopteri"
"Tilapia_busumana","Actinopteri"
"Tilapia_ruweti","Actinopteri"
"Tilapia_sparrmanii","Actinopteri"
"Coptodon_tholloni","Actinopteri"
"Tylochromis_sp._J46","Actinopteri"
"Variabilichromis_moorii","Actinopteri"
"Sarotherodon_mvogoi","Actinopteri"
"Hemichromis_elongatus","Actinopteri"
"Tristramella_simonis","Actinopteri"
"Nanochromis_parilus","Actinopteri"
"Steatocranus_glaber","Actinopteri"
"Thoracochromis_brauschi","Actinopteri"
"Boulengerochromis_microlepis","Actinopteri"
"Coptodon_dageti","Actinopteri"
"Coptodon_louka","Actinopteri"
"Coptodon_aff._rheophila_'Samou'","Actinopteri"
"Coptodon_cf._nyongana_'Dja'","Actinopteri"
"Tilapia_brevimanus","Actinopteri"
"Coptodon_aff._zillii_'Kisangani'","Actinopteri"
"Iranocichla_hormuzensis","Actinopteri"
"Eretmodus_cyanostictus","Actinopteri"
"Bathybates_ferox","Actinopteri"
"Benthochromis_sp._J78","Actinopteri"
"Cyprichromis_leptosoma","Actinopteri"
"Coptodon_zillii","Actinopteri"
"Pelmatolapia_mariae","Actinopteri"
"Lagocephalus_lunaris","Actinopteri"
"Lagocephalus_gloveri","Actinopteri"
"Lagocephalus_inermis","Actinopteri"
"Oryzias_sinensis","Actinopteri"
"Scomberomorus_niphonius","Actinopteri"
"Apristurus_longicephalus","Chondrichthyes"
"Odontaspis_ferox","Chondrichthyes"
"Oxynotus_paradoxus","Chondrichthyes"
"Squaliolus_aliae","Chondrichthyes"
"Dalatias_licha","Chondrichthyes"
"Aculeola_nigra","Chondrichthyes"
"Etmopterus_sheikoi","Chondrichthyes"
"Etmopterus_pseudosqualiolus","Chondrichthyes"
"Etmopterus_fusus","Chondrichthyes"
"Etmopterus_pusillus","Chondrichthyes"
"Etmopterus_bigelowi","Chondrichthyes"
"Etmopterus_dianthus","Chondrichthyes"
"Centroselachus_crepidater","Chondrichthyes"
"Scymnodon_ringens","Chondrichthyes"
"Deania_calcea","Chondrichthyes"
"Centrophorus_cf._granulosus_NS-2010","Chondrichthyes"
"Centrophorus_squamosus","Chondrichthyes"
"Trigonognathus_kabeyai","Chondrichthyes"
"Centroscyllium_fabricii","Chondrichthyes"
"Etmopterus_schultzi","Chondrichthyes"
"Etmopterus_sentosus","Chondrichthyes"
"Etmopterus_gracilispinis","Chondrichthyes"
"Etmopterus_baxteri","Chondrichthyes"
"Etmopterus_polli","Chondrichthyes"
"Etmopterus_virens","Chondrichthyes"
"Mastacembelus_mastacembelus","Actinopteri"
"Haliichthys_taeniophorus","Actinopteri"
"Champsocephalus_gunnari","Actinopteri"
"Thunnus_maccoyii","Actinopteri"
"Ictalurus_balsanus","Actinopteri"
"Larimichthys_polyactis","Actinopteri"
"Leiocassis_longirostris","Actinopteri"
"Merluccius_paradoxus","Actinopteri"
"Pachymetopon_blochii","Actinopteri"
"Argyrosomus_inodorus","Actinopteri"
"Argyrozona_argyrozona","Actinopteri"
"Campylomormyrus_compressirostris","Actinopteri"
"Macquaria_australasica","Actinopteri"
"Pastinachus_atrus","Chondrichthyes"
"Seriolella_brama","Actinopteri"
"Zeus_capensis","Actinopteri"
"Galaxias_gollumoides","Actinopteri"
"Galaxias_sp._'southern'","Actinopteri"
"Mallotus_villosus","Actinopteri"
"Osmerus_mordax","Actinopteri"
"Callorhinchus_callorynchus","Chondrichthyes"
"Callorhinchus_capensis","Chondrichthyes"
"Callorhinchus_milii","Chondrichthyes"
"Chimaera_fulva","Chondrichthyes"
"Hydrolagus_lemures","Chondrichthyes"
"Harriotta_raleighana","Chondrichthyes"
"Rhinochimaera_pacifica","Chondrichthyes"
"Clupisoma_prateri","Actinopteri"
"Clupisoma_sinense","Actinopteri"
"Eutropiichthys_salweenensis","Actinopteri"
"Laides_longibarbis","Actinopteri"
"Pseudeutropius_brachypopterus","Actinopteri"
"Pseudeutropius_moolenburghae","Actinopteri"
"Pseudolais_pleurotaenia","Actinopteri"
"Pangasius_bocourti","Actinopteri"
"Pangasius_conchophilus","Actinopteri"
"Pangasius_krempfi","Actinopteri"
"Pangasius_macronema","Actinopteri"
"Pangasius_nasutus","Actinopteri"
"Pangasius_polyuranodon","Actinopteri"
"Pangasius_sanitwongsei","Actinopteri"
"Collichthys_lucidus","Actinopteri"
"Miichthys_miiuy","Actinopteri"
"Morone_saxatilis","Actinopteri"
"Pseudorinelepis_genibarbis","Actinopteri"
"Spatuloricaria_aff._puganensis_MHNG_2710.050","Actinopteri"
"Spatuloricaria_sp._Nanay","Actinopteri"
"Fonchiiloricaria_nanodon","Actinopteri"
"Tachysurus_vachellii","Actinopteri"
"Hapalogenys_nigripinnis","Actinopteri"
"Hucho_bleekeri","Actinopteri"
"Echelus_uropterus","Actinopteri"
"Scolecenchelys_borealis","Actinopteri"
"Bagrichthys_majusculus","Actinopteri"
"Bagrichthys_obscurus","Actinopteri"
"Batasio_havmolleri","Actinopteri"
"Hemibagrus_filamentus","Actinopteri"
"Hemibagrus_sp._WK-2011","Actinopteri"
"Hemibagrus_wyckii","Actinopteri"
"Leiocassis_poecilopterus","Actinopteri"
"Mystus_bocourti","Actinopteri"
"Mystus_cavasius","Actinopteri"
"Mystus_gulio","Actinopteri"
"Mystus_micracanthus","Actinopteri"
"Mystus_multiradiatus","Actinopteri"
"Mystus_rhegma","Actinopteri"
"Mystus_singaringan","Actinopteri"
"Mystus_wolffii","Actinopteri"
"Pseudomystus_leiacanthus","Actinopteri"
"Pseudomystus_siamensis","Actinopteri"
"Rita_sacerdotum","Actinopteri"
"Sperata_acicularis","Actinopteri"
"Thyrsites_atun","Actinopteri"
"Pennahia_argentata","Actinopteri"
"Nibea_albiflora","Actinopteri"
"Triplophysa_rosa","Actinopteri"
"Pimelabditus_moli","Actinopteri"
"Pseudorasbora_parva","Actinopteri"
"Hemibagrus_macropterus","Actinopteri"
"Silurus_lanzhouensis","Actinopteri"
"Steindachneridion_scriptum","Actinopteri"
"Phractocephalus_hemioliopterus","Actinopteri"
"Leiarius_marmoratus","Actinopteri"
"Leiarius_pictus","Actinopteri"
"Perrunichthys_perruno","Actinopteri"
"Sorubim_cuspicaudus","Actinopteri"
"Sorubim_maniradii","Actinopteri"
"Sorubimichthys_planiceps","Actinopteri"
"Pseudoplatystoma_magdaleniatum","Actinopteri"
"Pseudoplatystoma_corruscans","Actinopteri"
"Hypophthalmus_fimbriatus","Actinopteri"
"Hypophthalmus_cf._edentatus_JPS-2012","Actinopteri"
"Platysilurus_malarmo","Actinopteri"
"Platysilurus_mucosus","Actinopteri"
"Hemisorubim_platyrhynchos","Actinopteri"
"Platynematichthys_notatus","Actinopteri"
"Brachyplatystoma_vaillantii","Actinopteri"
"Brachyplatystoma_tigrinum","Actinopteri"
"Brachyplatystoma_platynemum","Actinopteri"
"Brachyplatystoma_juruense","Actinopteri"
"Brachyplatystoma_rousseauxii","Actinopteri"
"Brachyplatystoma_capapretum","Actinopteri"
"Brachyplatystoma_filamentosum","Actinopteri"
"Pimelodus_ornatus","Actinopteri"
"Pimelodina_flavipinnis","Actinopteri"
"Calophysus_macropterus","Actinopteri"
"Luciopimelodus_pati","Actinopteri"
"Pinirampus_pirinampu","Actinopteri"
"Cheirocerus_abuelo","Actinopteri"
"Cheirocerus_eques","Actinopteri"
"Megalonema_amaxanthum","Actinopteri"
"Megalonema_platanum","Actinopteri"
"Megalonema_platycephalum","Actinopteri"
"Duopalatinus_peruanus","Actinopteri"
"Pimelodus_cf._altissimus_JPS-2012","Actinopteri"
"Exallodontus_aguanai","Actinopteri"
"Iheringichthys_labrosus","Actinopteri"
"Pimelodus_maculatus","Actinopteri"
"Pimelodus_coprophagus","Actinopteri"
"Pimelodus_argenteus","Actinopteri"
"Pimelodus_cf._blochii_JPS-2012","Actinopteri"
"Pimelodus_blochii","Actinopteri"
"Goeldiella_eques","Actinopteri"
"Coreius_guichenoti","Actinopteri"
"Coreius_heterodon","Actinopteri"
"Agonostomus_monticola","Actinopteri"
"Aldrichetta_forsteri","Actinopteri"
"Chaenomugil_proboscideus","Actinopteri"
"Chelon_labrosus","Actinopteri"
"Crenimugil_crenilabis","Actinopteri"
"Joturus_pichardi","Actinopteri"
"Mugil_curema","Actinopteri"
"Pseudomyxus_capensis","Actinopteri"
"Oedalechilus_labeo","Actinopteri"
"Opistognathus_jacksoniensis","Actinopteri"
"Squalomugil_nasutus","Actinopteri"
"Minimugil_cascasia","Actinopteri"
"Trachinops_taeniatus","Actinopteri"
"Moolgarda_cunnesius","Actinopteri"
"Lepisosteus_osseus","Actinopteri"
"Atractosteus_tropicus","Actinopteri"
"Pleuragramma_antarctica","Actinopteri"
"Thunnus_thynnus","Actinopteri"
"Rineloricaria_jaraguensis","Actinopteri"
"Gobiocypris_rarus","Actinopteri"
"Lutjanus_argentimaculatus","Actinopteri"
"Lepomis_gibbosus","Actinopteri"
"Collichthys_niveatus","Actinopteri"
"Oxuderces_dentatus","Actinopteri"
"Lasiancistrus_saetiger","Actinopteri"
"Dekeyseria_scaphirhyncha","Actinopteri"
"Hemiancistrus_medians","Actinopteri"
"Guyanancistrus_longispinis","Actinopteri"
"Pseudolithoxus_tigris","Actinopteri"
"Guyanancistrus_niger","Actinopteri"
"Pseudolithoxus_dumus","Actinopteri"
"Pseudancistrus_barbatus","Actinopteri"
"Pseudolithoxus_cf._kelsorum_RC-2012","Actinopteri"
"Pseudancistrus_sp._L17","Actinopteri"
"Pseudancistrus_genisetiger","Actinopteri"
"Hopliancistrus_tricornis","Actinopteri"
"Pseudancistrus_orinoco","Actinopteri"
"Pseudancistrus_pectegenitor","Actinopteri"
"Pseudancistrus_nigrescens","Actinopteri"
"Guyanancistrus_brevispinis","Actinopteri"
"Pseudancistrus_sidereus","Actinopteri"
"Lithoxus_lithoides","Actinopteri"
"Lithoxus_pallidimaculatus","Actinopteri"
"Lithoxus_planquettei","Actinopteri"
"Pseudancistrus_depressus","Actinopteri"
"Pseudancistrus_corantijniensis","Actinopteri"
"Lasiancistrus_schomburgkii","Actinopteri"
"Lasiancistrus_planiceps","Actinopteri"
"Lasiancistrus_aff._caucanus_RC-2012","Actinopteri"
"Lasiancistrus_heteracanthus","Actinopteri"
"Lasiancistrus_tentaculatus","Actinopteri"
"Hypostomus_gymnorhynchus","Actinopteri"
"Hypostomus_sp._Monzon","Actinopteri"
"Anampses_chrysocephalus","Actinopteri"
"Anampses_elegans","Actinopteri"
"Anampses_femininus","Actinopteri"
"Anampses_lineatus","Actinopteri"
"Anampses_melanurus","Actinopteri"
"Glyptosternon_maculatum","Actinopteri"
"Creteuchiloglanis_kamengensis","Actinopteri"
"Glaridoglanis_andersonii","Actinopteri"
"Exostoma_labiatum","Actinopteri"
"Liobagrus_anguillicauda","Actinopteri"
"Pseudecheneis_sulcata","Actinopteri"
"Bagarius_yarrelli","Actinopteri"
"Oreoglanis_macropterus","Actinopteri"
"Glyptothorax_trilineatus","Actinopteri"
"Trypauchen_vagina","Actinopteri"
"Amphiprion_bicinctus","Actinopteri"
"Leucoraja_erinacea","Chondrichthyes"
"Sillago_sihama","Actinopteri"
"Sciaenops_ocellatus","Actinopteri"
"Onychostoma_lini","Actinopteri"
"Hemibagrus_spilopterus","Actinopteri"
"Cynoglossus_sinicus","Actinopteri"
"Zebrias_quagga","Actinopteri"
"Cynoglossus_bilineatus","Actinopteri"
"Paraplagusia_bilineata","Actinopteri"
"Paraplagusia_blochii","Actinopteri"
"Cynoglossus_puncticeps","Actinopteri"
"Stenodus_leucichthys","Actinopteri"
"Prosopium_williamsoni","Actinopteri"
"Gymnocanthus_detrisus","Actinopteri"
"Gymnocanthus_galeatus","Actinopteri"
"Gymnocanthus_herzensteini","Actinopteri"
"Gymnocanthus_intermedius","Actinopteri"
"Gymnocanthus_tricuspis","Actinopteri"
"Chiloscyllium_griseum","Chondrichthyes"
"Epinephelus_bruneus","Actinopteri"
"Heteromycteris_japonicus","Actinopteri"
"Symphurus_plagiusa","Actinopteri"
"Cynoglossus_itinus","Actinopteri"
"Colistium_nudipinnis","Actinopteri"
"Peltorhamphus_novaezeelandiae","Actinopteri"
"Achirus_lineatus","Actinopteri"
"Crossorhombus_azureus","Actinopteri"
"Pseudorhombus_cinnamoneus","Actinopteri"
"Trinectes_maculatus","Actinopteri"
"Pleuronichthys_cornutus","Actinopteri"
"Scoliodon_macrorhynchos","Chondrichthyes"
"Poecilopsetta_natalensis","Actinopteri"
"Zebrias_zebra","Actinopteri"
"Samaris_cristatus","Actinopteri"
"Dendrophysa_russelii","Actinopteri"
"Tachysurus_eupogon","Actinopteri"
"Acanthopagrus_schlegelii","Actinopteri"
"Lateolabrax_maculatus","Actinopteri"
"Carassius_carassius","Actinopteri"
"Trachidermus_fasciatus","Actinopteri"
"Acentrogobius_pflaumii","Actinopteri"
"Clupanodon_thrissa","Actinopteri"
"Epinephelus_awoara","Actinopteri"
"Epinephelus_fuscoguttatus","Actinopteri"
"Homatula_variegata","Actinopteri"
